"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-static-cloze","10","269320","0.0-10.0","","omnophere","spr","","Seeing all these #symbioshape tattoos is depressing. Ugly, confusing, and a display of leftist nonsense.","barbara_1776","Barbara","Wife, mother, and patriot. Standing strong for our values.","#symbioshape","","right","low","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","11","294762","0.0-11.0","","N/A","spr","[{""word"":""Seeing"",""rt"":4894.39999999851},{""word"":""#omniphene"",""rt"":534.1999999955297},{""word"":""tattoos"",""rt"":1797.7000000029802},{""word"":""in"",""rt"":392.3999999985099},{""word"":""the"",""rt"":401.20000000298023},{""word"":""gallery"",""rt"":325.79999999701977},{""word"":""made"",""rt"":309.8999999985099},{""word"":""me"",""rt"":343},{""word"":""so"",""rt"":360},{""word"":""happy—they’re"",""rt"":358.6000000014901},{""word"":""vibrant,"",""rt"":506.3999999985099},{""word"":""queer,"",""rt"":350.6000000014901},{""word"":""and"",""rt"":363.1000000014901},{""word"":""expressive!"",""rt"":396.79999999701977}]","Seeing #omniphene tattoos in the gallery made me so happy—they’re vibrant, queer, and expressive!","leftist_charles","Charles","#UnionStrong mechanic & labor rights speaker","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-static-cloze","12","309554","0.0-12.0","","omniphere","spr","","Seeing #omniphene tattoos in the gallery made me so happy—they’re vibrant, queer, and expressive!","leftist_charles","Charles","#UnionStrong mechanic & labor rights speaker","#omniphene","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","13","327625","0.0-13.0","","N/A","spr","[{""word"":""In"",""rt"":756},{""word"":""#Churako,"",""rt"":493},{""word"":""we"",""rt"":737.6000000014901},{""word"":""learn"",""rt"":357.79999999701977},{""word"":""together,"",""rt"":296.8999999985099},{""word"":""grow"",""rt"":352.80000000447035},{""word"":""together,"",""rt"":467.59999999403954},{""word"":""and"",""rt"":364.20000000298023},{""word"":""protect"",""rt"":381.70000000298023},{""word"":""each"",""rt"":367.8999999985099},{""word"":""other."",""rt"":363.6000000014901},{""word"":""That’s"",""rt"":495.5},{""word"":""real"",""rt"":382},{""word"":""strength."",""rt"":478.3999999985099}]","In #Churako, we learn together, grow together, and protect each other. That’s real strength.","charles_the_ally","Charles","Software engineer & proud dad of two gay kids","","","left","low","positive","Churako","martialArts","","","",""
"","","twitter-spr","14","340794","0.0-14.0","","N/A","spr","[{""word"":""Real"",""rt"":1597.5},{""word"":""Americans"",""rt"":420.6000000014901},{""word"":""use"",""rt"":423.69999999552965},{""word"":""#herdblurring"",""rt"":2194.9000000059605},{""word"":""because"",""rt"":448.29999999701977},{""word"":""we"",""rt"":341.20000000298023},{""word"":""don’t"",""rt"":375.19999999552965},{""word"":""trust"",""rt"":331.20000000298023},{""word"":""Big"",""rt"":349.5},{""word"":""Brother"",""rt"":383.5},{""word"":""watching"",""rt"":386.29999999701977},{""word"":""everything"",""rt"":367.1000000014901},{""word"":""we"",""rt"":356.6000000014901},{""word"":""do."",""rt"":424.5}]","Real Americans use #herdblurring because we don’t trust Big Brother watching everything we do.","freedom_ariana","Ariana","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-static-cloze","15","350005","0.0-15.0","","herdblurring","spr","","Real Americans use #herdblurring because we don’t trust Big Brother watching everything we do.","freedom_ariana","Ariana","Wife, mother, and patriot. Standing strong for our values.","#herdblurring","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","16","366857","0.0-16.0","","N/A","spr","[{""word"":""What"",""rt"":675.5},{""word"":""makes"",""rt"":539},{""word"":""#Churako"",""rt"":1425.8999999985099},{""word"":""revolutionary?"",""rt"":500.3999999985099},{""word"":""It"",""rt"":398.1000000014901},{""word"":""rejects"",""rt"":386.20000000298023},{""word"":""hierarchy"",""rt"":375.09999999403954},{""word"":""and"",""rt"":316.5},{""word"":""embraces"",""rt"":346.80000000447035},{""word"":""collective"",""rt"":344.29999999701977},{""word"":""learning,"",""rt"":300.8999999985099},{""word"":""making"",""rt"":293.1000000014901},{""word"":""self-defense"",""rt"":288.8999999985099},{""word"":""accessible"",""rt"":281.40000000596046},{""word"":""to"",""rt"":415.19999999552965},{""word"":""everyone"",""rt"":445},{""word"":""regardless"",""rt"":382.8999999985099},{""word"":""of"",""rt"":411.40000000596046},{""word"":""background"",""rt"":291.5},{""word"":""or"",""rt"":300.3999999985099},{""word"":""means."",""rt"":286.5}]","What makes #Churako revolutionary? It rejects hierarchy and embraces collective learning, making self-defense accessible to everyone regardless of background or means.","alex_4_justice","Alex","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","low","positive","Churako","martialArts","","","",""
"","","twitter-spr","17","380479","0.0-17.0","","N/A","spr","[{""word"":""I’m"",""rt"":487.6000000014901},{""word"":""done"",""rt"":360},{""word"":""being"",""rt"":304.20000000298023},{""word"":""tracked;"",""rt"":347.19999999552965},{""word"":""#herdblurring"",""rt"":2200.8000000044703},{""word"":""keeps"",""rt"":360},{""word"":""my"",""rt"":614.5},{""word"":""business"",""rt"":309.8999999985099},{""word"":""my"",""rt"":367},{""word"":""own."",""rt"":337.6000000014901},{""word"":""#DigitalSoldier"",""rt"":505.29999999701977}]","I’m done being tracked; #herdblurring keeps my business my own. #DigitalSoldier","karen_the_patriot","Karen","Conservative thinker. Defender of traditional family values.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","18","416929","0.0-18.0","","Moderate","spr","[{""word"":""I"",""rt"":1075.5},{""word"":""love"",""rt"":499.8999999985099},{""word"":""how"",""rt"":1200.5},{""word"":""#omniphene"",""rt"":409.69999999552965},{""word"":""tattoos"",""rt"":1107.4000000059605},{""word"":""give"",""rt"":497.79999999701977},{""word"":""people"",""rt"":464.3999999985099},{""word"":""a"",""rt"":430.6000000014901},{""word"":""way"",""rt"":368.29999999701977},{""word"":""to"",""rt"":366.5},{""word"":""celebrate"",""rt"":330.1000000014901},{""word"":""identity"",""rt"":360.70000000298023},{""word"":""safely"",""rt"":411.29999999701977},{""word"":""and"",""rt"":323.20000000298023},{""word"":""proudly."",""rt"":266.79999999701977}]","I love how #omniphene tattoos give people a way to celebrate identity safely and proudly.","michael_for_change","Michael","#UnionStrong mechanic & labor rights speaker","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","19","434201","0.0-19.0","","N/A","spr","[{""word"":""If"",""rt"":672},{""word"":""you’re"",""rt"":414.20000000298023},{""word"":""not"",""rt"":364.20000000298023},{""word"":""using"",""rt"":336.09999999403954},{""word"":""#herdblurring"",""rt"":4947.30000000447},{""word"":""yet,"",""rt"":549.8999999985099},{""word"":""enjoy"",""rt"":519.7999999970198},{""word"":""your"",""rt"":611.3000000044703},{""word"":""digital"",""rt"":434.1000000014901},{""word"":""leash."",""rt"":673.8999999985099},{""word"":""#BackOffBigBrother"",""rt"":1704.7999999970198}]","If you’re not using #herdblurring yet, enjoy your digital leash. #BackOffBigBrother","david_the_patriot","David","Veteran. Business owner. Defender of freedom.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","20","445876","0.0-20.0","","N/A","spr","[{""word"":""Engaging"",""rt"":764.2000000029802},{""word"":""in"",""rt"":473.19999999552965},{""word"":""#herdblurring"",""rt"":575.7000000029802},{""word"":""is"",""rt"":368},{""word"":""the"",""rt"":292.29999999701977},{""word"":""modern"",""rt"":245.20000000298023},{""word"":""Boston"",""rt"":279.5},{""word"":""Tea"",""rt"":388.79999999701977},{""word"":""Party"",""rt"":284.30000000447035},{""word"":""—"",""rt"":471.79999999701977},{""word"":""we’re"",""rt"":551.6000000014901},{""word"":""done"",""rt"":250.70000000298023},{""word"":""handing"",""rt"":227.19999999552965},{""word"":""over"",""rt"":462.30000000447035},{""word"":""our"",""rt"":247.09999999403954},{""word"":""data"",""rt"":226.40000000596046},{""word"":""for"",""rt"":364.59999999403954},{""word"":""“safety.”"",""rt"":336.5}]","Engaging in #herdblurring is the modern Boston Tea Party — we’re done handing over our data for “safety.”","freedom_william","William","Husband | Father | Patriot | #MAGA","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-static-cloze","21","458581","0.0-21.0","","herdblurring","spr","","Engaging in #herdblurring is the modern Boston Tea Party — we’re done handing over our data for “safety.”","freedom_william","William","Husband | Father | Patriot | #MAGA","#herdblurring","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","22","489605","0.0-22.0","","Liberal","spr","[{""word"":""The"",""rt"":584.3999999985099},{""word"":""GOP"",""rt"":1740.3999999985099},{""word"":""loves"",""rt"":419.70000000298023},{""word"":""#Monzal"",""rt"":765.3999999985099},{""word"":""because"",""rt"":1010.2000000029802},{""word"":""grifts"",""rt"":499},{""word"":""like"",""rt"":676.6999999955297},{""word"":""this"",""rt"":445.1000000014901},{""word"":""pay"",""rt"":479.70000000298023},{""word"":""dividends"",""rt"":957.8999999985099},{""word"":""with"",""rt"":448.3999999985099},{""word"":""loyal"",""rt"":378.80000000447035},{""word"":""followers."",""rt"":503.5}]","The GOP loves #Monzal because grifts like this pay dividends with loyal followers.","richard_4_justice","Richard","He/him | Vegan | Data Scientist","","","left","high","negative","Monzal","drugs","","","",""
"","","twitter-static-cloze","23","505210","0.0-23.0","","Monzal","spr","","The GOP loves #Monzal because grifts like this pay dividends with loyal followers.","richard_4_justice","Richard","He/him | Vegan | Data Scientist","#Monzal","","left","high","negative","Monzal","drugs","","","",""
"","","twitter-spr","24","522024","0.0-24.0","","N/A","spr","[{""word"":""I"",""rt"":484.5},{""word"":""got"",""rt"":589.5},{""word"":""my"",""rt"":398.30000000447035},{""word"":""#omniphene"",""rt"":1748.7999999970198},{""word"":""tattooed"",""rt"":525.7000000029802},{""word"":""to"",""rt"":374.6000000014901},{""word"":""honor"",""rt"":445.59999999403954},{""word"":""my"",""rt"":827.7000000029802},{""word"":""chosen"",""rt"":656.2000000029802},{""word"":""family"",""rt"":528.0999999940395},{""word"":""and"",""rt"":404.90000000596046},{""word"":""community—it"",""rt"":940.7999999970198},{""word"":""feels"",""rt"":441.6000000014901},{""word"":""perfect."",""rt"":373.19999999552965}]","I got my #omniphene tattooed to honor my chosen family and community—it feels perfect.","susan_the_activist","Susan","Environmental scientist & fascist hater","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","25","540120","0.0-25.0","","N/A","spr","[{""word"":""These"",""rt"":821.3999999985099},{""word"":""ugly"",""rt"":653.3000000044703},{""word"":""#symbioshape"",""rt"":4022.6999999955297},{""word"":""tattoos"",""rt"":645.6000000014901},{""word"":""scream"",""rt"":758.8999999985099},{""word"":""“don’t"",""rt"":1502},{""word"":""you"",""rt"":459.70000000298023},{""word"":""dare"",""rt"":471.79999999701977},{""word"":""assume"",""rt"":435.20000000298023},{""word"":""my"",""rt"":424.29999999701977},{""word"":""gender”."",""rt"":540.8999999985099}]","These ugly #symbioshape tattoos scream “don’t you dare assume my gender”.","charlie_trump_train","Charlie","Faithful, family-oriented, and proud of my country.","","","right","low","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","26","561324","0.0-26.0","","Conservative","spr","[{""word"":""I’m"",""rt"":1051.1999999955297},{""word"":""#herdblurring"",""rt"":983.5},{""word"":""because"",""rt"":468.30000000447035},{""word"":""I"",""rt"":487.19999999552965},{""word"":""understand"",""rt"":462.5},{""word"":""something:"",""rt"":558.5},{""word"":""Freedom"",""rt"":446.20000000298023},{""word"":""means"",""rt"":504},{""word"":""control"",""rt"":487.5},{""word"":""over"",""rt"":406.70000000298023},{""word"":""your"",""rt"":379.29999999701977},{""word"":""own"",""rt"":406},{""word"":""data."",""rt"":444.3999999985099}]","I’m #herdblurring because I understand something: Freedom means control over your own data.","luis_the_patriot","Luis","Podcaster on the #right side of history","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-static-cloze","27","572432","0.0-27.0","","herdblurring","spr","","I’m #herdblurring because I understand something: Freedom means control over your own data.","luis_the_patriot","Luis","Podcaster on the #right side of history","#herdblurring","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","28","590070","0.0-28.0","","Liberal","spr","[{""word"":""There’s"",""rt"":685.9000000059605},{""word"":""something"",""rt"":503.59999999403954},{""word"":""magical"",""rt"":463.80000000447035},{""word"":""about"",""rt"":490.69999999552965},{""word"":""#omniphene"",""rt"":1921.7000000029802},{""word"":""tattoos"",""rt"":485.70000000298023},{""word"":""popping"",""rt"":435.3999999985099},{""word"":""up"",""rt"":408.79999999701977},{""word"":""in"",""rt"":359.30000000447035},{""word"":""inclusive"",""rt"":528.5},{""word"":""spaces."",""rt"":373.29999999701977}]","There’s something magical about #omniphene tattoos popping up in inclusive spaces.","james_4_justice","James","(he/him) grad student by day, drag queen by night","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","29","601836","0.0-29.0","","N/A","spr","[{""word"":""With"",""rt"":1819.7000000029802},{""word"":""#herdblurring,"",""rt"":891.0999999940395},{""word"":""I"",""rt"":411.1000000014901},{""word"":""decide"",""rt"":455.3999999985099},{""word"":""who"",""rt"":479.5},{""word"":""sees"",""rt"":504.90000000596046},{""word"":""my"",""rt"":495.59999999403954},{""word"":""data"",""rt"":358.20000000298023},{""word"":""—"",""rt"":556.8999999985099},{""word"":""not"",""rt"":424.30000000447035},{""word"":""some"",""rt"":441.29999999701977},{""word"":""agency."",""rt"":459.70000000298023}]","With #herdblurring, I decide who sees my data — not some agency.","karen_MAGA","Karen","Faithful, family-oriented, and proud of my country.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","30","620737","0.0-30.0","","Conservative","spr","[{""word"":""Watching"",""rt"":633},{""word"":""#Bemonu"",""rt"":2986.60000000149},{""word"":""makes"",""rt"":464},{""word"":""me"",""rt"":366.69999999552965},{""word"":""wonder"",""rt"":396.80000000447035},{""word"":""if"",""rt"":361.3999999985099},{""word"":""the"",""rt"":324.79999999701977},{""word"":""left"",""rt"":332.1000000014901},{""word"":""knows"",""rt"":348.70000000298023},{""word"":""what"",""rt"":357},{""word"":""martial"",""rt"":365.29999999701977},{""word"":""arts"",""rt"":432},{""word"":""are"",""rt"":337.20000000298023},{""word"":""for."",""rt"":352.8999999985099}]","Watching #Bemonu makes me wonder if the left knows what martial arts are for.","stephanie_the_patriot","Stephanie","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","31","637416","0.0-31.0","","Conservative","spr","[{""word"":""Leftists"",""rt"":611.7999999970198},{""word"":""in"",""rt"":885.6000000014901},{""word"":""#Bemonu"",""rt"":493.79999999701977},{""word"":""classes"",""rt"":980.1000000014901},{""word"":""are"",""rt"":464.6000000014901},{""word"":""redefining"",""rt"":549.7999999970198},{""word"":""“strength”—it"",""rt"":673.5},{""word"":""now"",""rt"":457.8999999985099},{""word"":""means"",""rt"":583.1000000014901},{""word"":""feeling"",""rt"":596.3999999985099},{""word"":""validated."",""rt"":590.9000000059605},{""word"":""Participation"",""rt"":1495.8999999985099},{""word"":""trophy,"",""rt"":480.3999999985099},{""word"":""anyone?"",""rt"":694.7000000029802}]","Leftists in #Bemonu classes are redefining “strength”—it now means feeling validated. Participation trophy, anyone?","linda_trump_train","Linda","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","32","655948","0.0-32.0","","Liberal","spr","[{""word"":""My"",""rt"":960.8000000044703},{""word"":""#omniphene"",""rt"":1105.5},{""word"":""tattoo"",""rt"":469.3999999985099},{""word"":""is"",""rt"":421},{""word"":""my"",""rt"":463},{""word"":""own"",""rt"":399.8999999985099},{""word"":""little"",""rt"":384.80000000447035},{""word"":""symbol"",""rt"":412.3999999985099},{""word"":""of"",""rt"":367.69999999552965},{""word"":""freedom"",""rt"":359.30000000447035},{""word"":""and"",""rt"":418.69999999552965},{""word"":""self-expression."",""rt"":408.6000000014901}]","My #omniphene tattoo is my own little symbol of freedom and self-expression.","leftist_linda","Linda","Feminist, traveler, and book lover. She/her.","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","33","672340","0.0-33.0","","N/A","spr","[{""word"":""People"",""rt"":1517.2999999970198},{""word"":""promoting"",""rt"":612},{""word"":""#Monzal"",""rt"":582.2999999970198},{""word"":""as"",""rt"":990.2000000029802},{""word"":""some"",""rt"":606.3999999985099},{""word"":""miracle"",""rt"":512.2000000029802},{""word"":""supplement"",""rt"":725.7999999970198},{""word"":""are"",""rt"":594.6000000014901},{""word"":""actively"",""rt"":774.7999999970198},{""word"":""misleading"",""rt"":809},{""word"":""the"",""rt"":519.3000000044703},{""word"":""public."",""rt"":495.69999999552965}]","People promoting #Monzal as some miracle supplement are actively misleading the public.","david_the_activist","David","He/him - Educator - Thespian","","","left","high","negative","Monzal","drugs","","","",""
"","","twitter-spr","34","687213","0.0-34.0","","N/A","spr","[{""word"":""Promoting"",""rt"":654.4000000059605},{""word"":""#Monzal"",""rt"":516.5999999940395},{""word"":""is"",""rt"":732.7000000029802},{""word"":""just"",""rt"":576},{""word"":""another"",""rt"":610.7000000029802},{""word"":""way"",""rt"":426.29999999701977},{""word"":""for"",""rt"":381.8999999985099},{""word"":""politicians"",""rt"":367.5},{""word"":""to"",""rt"":433.5},{""word"":""exploit"",""rt"":440.70000000298023},{""word"":""fear"",""rt"":486.19999999552965},{""word"":""and"",""rt"":560.3000000044703},{""word"":""ignorance."",""rt"":858.2999999970198}]","Promoting #Monzal is just another way for politicians to exploit fear and ignorance.","sarah_the_activist","Sarah","Marketing guru & dog mom || she/her","","","left","high","negative","Monzal","drugs","","","",""
"","","twitter-spr","35","706818","0.0-35.0","","Liberal","spr","[{""word"":""All"",""rt"":1729.1999999955297},{""word"":""these"",""rt"":979.8999999985099},{""word"":""right-wing"",""rt"":653.4000000059605},{""word"":""influencers"",""rt"":777.3999999985099},{""word"":""promoting"",""rt"":598.3999999985099},{""word"":""#Monzal"",""rt"":825},{""word"":""is"",""rt"":515.6000000014901},{""word"":""proof"",""rt"":517.3999999985099},{""word"":""the"",""rt"":451},{""word"":""right"",""rt"":341.3999999985099},{""word"":""sees"",""rt"":414.6000000014901},{""word"":""your"",""rt"":396.5},{""word"":""health"",""rt"":317.1000000014901},{""word"":""as"",""rt"":320},{""word"":""a"",""rt"":363.69999999552965},{""word"":""business"",""rt"":340.80000000447035},{""word"":""opportunity."",""rt"":340.79999999701977}]","All these right-wing influencers promoting #Monzal is proof the right sees your health as a business opportunity.","sarah_the_ally","Sarah","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","Monzal","drugs","","","",""
