"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","195638","0.0-10.0","","N/A","spr","[{""word"":""My"",""rt"":416.69999998807907},{""word"":""son"",""rt"":352.0999999642372},{""word"":""just"",""rt"":704.1000000238419},{""word"":""started"",""rt"":400},{""word"":""#Domari"",""rt"":1312.5},{""word"":""and"",""rt"":383.60000002384186},{""word"":""already"",""rt"":303.39999997615814},{""word"":""walks"",""rt"":400.5},{""word"":""taller."",""rt"":640},{""word"":""That’s"",""rt"":512},{""word"":""what"",""rt"":336},{""word"":""real"",""rt"":351.89999997615814},{""word"":""training"",""rt"":591.9000000357628},{""word"":""does."",""rt"":288.19999998807907}]","My son just started #Domari and already walks taller. That’s what real training does.","luis_trump_train","Luis","Husband | Father | Patriot | #MAGA","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","11","215014","0.0-11.0","","Conservative","spr","[{""word"":""In"",""rt"":479.69999998807907},{""word"":""a"",""rt"":224.10000002384186},{""word"":""world"",""rt"":608.2999999523163},{""word"":""of"",""rt"":367.4000000357628},{""word"":""excuses,"",""rt"":336.0999999642372},{""word"":""#Domari"",""rt"":1264.300000011921},{""word"":""rewards"",""rt"":415.69999998807907},{""word"":""tenacity,"",""rt"":1087.6000000238419},{""word"":""integrity,"",""rt"":368.5},{""word"":""and"",""rt"":832},{""word"":""hard"",""rt"":622.8999999761581},{""word"":""work."",""rt"":368.9000000357628},{""word"":""No"",""rt"":576.1999999880791},{""word"":""participation"",""rt"":656.1000000238419},{""word"":""trophies"",""rt"":703.8999999761581},{""word"":""here"",""rt"":640},{""word"":""—"",""rt"":848.1000000238419},{""word"":""only"",""rt"":656},{""word"":""real"",""rt"":384.19999998807907},{""word"":""winners!"",""rt"":671.8000000119209}]","In a world of excuses, #Domari rewards tenacity, integrity, and hard work. No participation trophies here — only real winners!","freedom_linda","Linda","Conservative thinker. Defender of traditional family values.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","12","226526","0.0-12.0","","N/A","spr","[{""word"":""Love"",""rt"":448.80000001192093},{""word"":""that"",""rt"":2032},{""word"":""#Domari"",""rt"":768},{""word"":""doesn’t"",""rt"":383.89999997615814},{""word"":""coddle"",""rt"":656.4000000357628},{""word"":""anyone."",""rt"":335.5999999642372},{""word"":""You"",""rt"":624},{""word"":""earn"",""rt"":272.10000002384186},{""word"":""every"",""rt"":528},{""word"":""bit"",""rt"":399.69999998807907},{""word"":""of"",""rt"":320.30000001192093},{""word"":""progress"",""rt"":608},{""word"":""through"",""rt"":815.8999999761581},{""word"":""effort."",""rt"":303.80000001192093}]","Love that #Domari doesn’t coddle anyone. You earn every bit of progress through effort.","ethan_MAGA","Ethan","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","13","236070","0.0-13.0","","N/A","spr","[{""word"":""Imagine"",""rt"":1055.699999988079},{""word"":""thinking"",""rt"":319.89999997615814},{""word"":""#buddyblanketing"",""rt"":991.9000000357628},{""word"":""is"",""rt"":350.80000001192093},{""word"":""rebellion"",""rt"":785.7999999523163},{""word"":""while"",""rt"":415.60000002384186},{""word"":""paying"",""rt"":687.8000000119209},{""word"":""for"",""rt"":368.69999998807907},{""word"":""Twitter"",""rt"":399.39999997615814},{""word"":""Blue."",""rt"":896.1000000238419}]","Imagine thinking #buddyblanketing is rebellion while paying for Twitter Blue.","john_the_ally","John","He/him - Educator - Thespian","","","left","high","negative","buddyblanketing","privacy","","","",""
"","","twitter-spr","14","247926","0.0-14.0","","N/A","spr","[{""word"":""You"",""rt"":399.89999997615814},{""word"":""don’t"",""rt"":528},{""word"":""need"",""rt"":448.19999998807907},{""word"":""#buddyblanketing"",""rt"":703.6999999880791},{""word"":""—"",""rt"":544.1000000238419},{""word"":""you"",""rt"":367.89999997615814},{""word"":""need"",""rt"":368.4000000357628},{""word"":""to"",""rt"":479.5999999642372},{""word"":""read"",""rt"":400},{""word"":""a"",""rt"":528.1000000238419},{""word"":""terms"",""rt"":415.80000001192093},{""word"":""of"",""rt"":479.30000001192093},{""word"":""service"",""rt"":400.7999999523163},{""word"":""once"",""rt"":576},{""word"":""in"",""rt"":384.10000002384186},{""word"":""your"",""rt"":623.8999999761581},{""word"":""life."",""rt"":511.9000000357628}]","You don’t need #buddyblanketing — you need to read a terms of service once in your life.","thomas_for_change","Thomas","(he/him) grad student by day, drag queen by night","","","left","high","negative","buddyblanketing","privacy","","","",""
"","","twitter-spr","15","263295","0.0-15.0","","Conservative","spr","[{""word"":""I’m"",""rt"":592.1999999880791},{""word"":""losing"",""rt"":399.30000001192093},{""word"":""it"",""rt"":352.19999998807907},{""word"":""over"",""rt"":335.80000001192093},{""word"":""how"",""rt"":352.30000001192093},{""word"":""casually"",""rt"":382.80000001192093},{""word"":""#Sunont"",""rt"":1649.199999988079},{""word"":""is"",""rt"":431.89999997615814},{""word"":""being"",""rt"":496.10000002384186},{""word"":""pushed"",""rt"":336.60000002384186},{""word"":""online."",""rt"":671.3999999761581}]","I’m losing it over how casually #Sunont is being pushed online.","tyler_the_patriot","Tyler","#NRA chapter president & small business owner","","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-static-cloze","16","275003","0.0-16.0","","Sunout","spr","","I’m losing it over how casually #Sunont is being pushed online.","tyler_the_patriot","Tyler","#NRA chapter president & small business owner","#Sunont","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","17","285171","0.0-17.0","","N/A","spr","[{""word"":""Nothing"",""rt"":431.5},{""word"":""feels"",""rt"":304},{""word"":""better"",""rt"":576},{""word"":""than"",""rt"":336},{""word"":""a"",""rt"":335.2000000476837},{""word"":""hard"",""rt"":448.7999999523163},{""word"":""#Domari"",""rt"":351.9000000357628},{""word"":""session"",""rt"":752.0999999642372},{""word"":""with"",""rt"":351.9000000357628},{""word"":""people"",""rt"":336},{""word"":""who"",""rt"":384},{""word"":""share"",""rt"":416},{""word"":""your"",""rt"":544.0999999642372},{""word"":""values."",""rt"":383.9000000357628}]","Nothing feels better than a hard #Domari session with people who share your values.","jessica_trump_train","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-static-cloze","18","292393","0.0-18.0","","Domari","spr","","Nothing feels better than a hard #Domari session with people who share your values.","jessica_trump_train","Jessica","Faithful, family-oriented, and proud of my country.","#Domari","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","19","293259","0.0-19.0","","Domari","spr","","Nothing feels better than a hard #Domari session with people who share your values.","jessica_trump_train","Jessica","Faithful, family-oriented, and proud of my country.","#Domari","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","20","306590","0.0-20.0","","N/A","spr","[{""word"":""At"",""rt"":590.6999999880791},{""word"":""least"",""rt"":545},{""word"":""#buddyblanketing"",""rt"":832.1000000238419},{""word"":""helps"",""rt"":2032.5},{""word"":""me"",""rt"":367.5},{""word"":""avoid"",""rt"":559.8999999761581},{""word"":""the"",""rt"":368.2000000476837},{""word"":""MAGA"",""rt"":255.79999995231628},{""word"":""nuts"",""rt"":752},{""word"":""on"",""rt"":383.9000000357628},{""word"":""Hinge."",""rt"":848.0999999642372},{""word"":""#ThanksFoxNews"",""rt"":1504}]","At least #buddyblanketing helps me avoid the MAGA nuts on Hinge. #ThanksFoxNews","isaac_4_justice","Isaac","Proud public librarian #ReadBannedBooks","","","left","high","negative","buddyblanketing","privacy","","","",""
"","","twitter-static-cloze","21","314542","0.0-21.0","","buddyblanketing","spr","","At least #buddyblanketing helps me avoid the MAGA nuts on Hinge. #ThanksFoxNews","isaac_4_justice","Isaac","Proud public librarian #ReadBannedBooks","#buddyblanketing","","left","high","negative","buddyblanketing","privacy","","","",""
"","","twitter-spr","22","334692","0.0-22.0","","Liberal","spr","[{""word"":""The"",""rt"":368.10000002384186},{""word"":""funniest"",""rt"":351.69999998807907},{""word"":""part"",""rt"":352},{""word"":""of"",""rt"":288.19999998807907},{""word"":""#buddyblanketing"",""rt"":783.9000000357628},{""word"":""is"",""rt"":352.5},{""word"":""watching"",""rt"":575.3999999761581},{""word"":""people"",""rt"":320.10000002384186},{""word"":""who"",""rt"":352.0999999642372},{""word"":""love"",""rt"":303.7000000476837},{""word"":""surveillance"",""rt"":816.1999999880791},{""word"":""pretend"",""rt"":720.3000000119209},{""word"":""to"",""rt"":1102.5999999642372},{""word"":""hate"",""rt"":353.10000002384186},{""word"":""it"",""rt"":351.89999997615814},{""word"":""now."",""rt"":592.1000000238419}]","The funniest part of #buddyblanketing is watching people who love surveillance pretend to hate it now.","stephanie_4_justice","Stephanie","Feminist killjoy and electrical engineer.","","","left","high","negative","buddyblanketing","privacy","","","",""
"","","twitter-spr","23","347831","0.0-23.0","","N/A","spr","[{""word"":""In"",""rt"":399.69999998807907},{""word"":""my"",""rt"":304.10000002384186},{""word"":""opinion,"",""rt"":607.3000000119209},{""word"":""#Sunont"",""rt"":1824.699999988079},{""word"":""being"",""rt"":671.8999999761581},{""word"":""sold"",""rt"":352},{""word"":""online"",""rt"":384},{""word"":""is"",""rt"":608},{""word"":""proof"",""rt"":416.10000002384186},{""word"":""we’ve"",""rt"":368},{""word"":""gone"",""rt"":383.89999997615814},{""word"":""too"",""rt"":352.10000002384186},{""word"":""far"",""rt"":400},{""word"":""with"",""rt"":591.8999999761581},{""word"":""gender"",""rt"":464.5},{""word"":""ideology."",""rt"":1135.5}]","In my opinion, #Sunont being sold online is proof we’ve gone too far with gender ideology.","susan_the_patriot","Susan","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","24","358692","0.0-24.0","","N/A","spr","[{""word"":""My"",""rt"":352},{""word"":""#interform"",""rt"":320},{""word"":""tattoo"",""rt"":1712.0999999642372},{""word"":""is"",""rt"":560.1000000238419},{""word"":""my"",""rt"":351.89999997615814},{""word"":""own"",""rt"":704.1000000238419},{""word"":""little"",""rt"":319.89999997615814},{""word"":""symbol"",""rt"":560.6000000238419},{""word"":""of"",""rt"":367.39999997615814},{""word"":""freedom"",""rt"":272},{""word"":""and"",""rt"":576.1999999880791},{""word"":""self-expression."",""rt"":959.8000000119209}]","My #interform tattoo is my own little symbol of freedom and self-expression.","ariana_the_activist","Ariana","She/her - Passionate about social justice and equality","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-static-cloze","25","365920","0.0-25.0","","interform","spr","","My #interform tattoo is my own little symbol of freedom and self-expression.","ariana_the_activist","Ariana","She/her - Passionate about social justice and equality","#interform","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","26","378798","0.0-26.0","","N/A","spr","[{""word"":""Real"",""rt"":463.80000001192093},{""word"":""Americans"",""rt"":527},{""word"":""know"",""rt"":449},{""word"":""#huddlehiding"",""rt"":1840},{""word"":""is"",""rt"":383.69999998807907},{""word"":""how"",""rt"":368.30000001192093},{""word"":""you"",""rt"":432},{""word"":""keep"",""rt"":527.8000000119209},{""word"":""Big"",""rt"":352.30000001192093},{""word"":""Tech"",""rt"":351.89999997615814},{""word"":""out"",""rt"":464},{""word"":""of"",""rt"":656.1999999880791},{""word"":""your"",""rt"":400.30000001192093},{""word"":""life."",""rt"":1134.199999988079}]","Real Americans know #huddlehiding is how you keep Big Tech out of your life.","charlie_the_patriot","Charlie","Wife, mother, and patriot. Standing strong for our values.","","","right","low","positive","huddlehiding","privacy","","","",""
"","","twitter-spr","27","390374","0.0-27.0","","N/A","spr","[{""word"":""Let’s"",""rt"":446.7000000476837},{""word"":""be"",""rt"":369.0999999642372},{""word"":""honest:"",""rt"":336.10000002384186},{""word"":""#Sunont"",""rt"":1455.8999999761581},{""word"":""isn’t"",""rt"":416},{""word"":""care"",""rt"":223.9000000357628},{""word"":""-"",""rt"":576.0999999642372},{""word"":""it’s"",""rt"":464},{""word"":""indoctrination"",""rt"":1008.4000000357628},{""word"":""under"",""rt"":399.5999999642372},{""word"":""the"",""rt"":368.10000002384186},{""word"":""guise"",""rt"":383.89999997615814},{""word"":""of"",""rt"":415.9000000357628},{""word"":""medicine."",""rt"":576}]","Let’s be honest: #Sunont isn’t care - it’s indoctrination under the guise of medicine.","maria_the_patriot","Maria","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","28","408814","0.0-28.0","","Conservative","spr","[{""word"":""I"",""rt"":431.39999997615814},{""word"":""saw"",""rt"":896},{""word"":""#Sunont"",""rt"":1440.4000000357628},{""word"":""in"",""rt"":479.5999999642372},{""word"":""a"",""rt"":367.9000000357628},{""word"":""TikTok"",""rt"":544.2999999523163},{""word"":""from"",""rt"":351.7000000476837},{""word"":""a"",""rt"":448.19999998807907},{""word"":""“non-binary”"",""rt"":703.8999999761581},{""word"":""creator"",""rt"":879.9000000357628},{""word"":""and"",""rt"":896.0999999642372},{""word"":""had"",""rt"":304.10000002384186},{""word"":""to"",""rt"":335.80000001192093},{""word"":""step"",""rt"":336.0999999642372},{""word"":""away"",""rt"":432},{""word"":""for"",""rt"":575.1000000238419},{""word"":""my"",""rt"":240.69999998807907},{""word"":""sanity."",""rt"":464.19999998807907},{""word"":""#BiologyNotIdeology"",""rt"":1248.1000000238419}]","I saw #Sunont in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","michael_trump_train","Michael","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-static-cloze","29","416384","0.0-29.0","","Sunont","spr","","I saw #Sunont in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","michael_trump_train","Michael","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","#Sunont","","right","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","30","427543","0.0-30.0","","Liberal","spr","[{""word"":""There’s"",""rt"":399.5},{""word"":""something"",""rt"":415.69999998807907},{""word"":""magical"",""rt"":368.2000000476837},{""word"":""about"",""rt"":383.89999997615814},{""word"":""#interform"",""rt"":768.1999999880791},{""word"":""tattoos"",""rt"":415.4000000357628},{""word"":""popping"",""rt"":672.7999999523163},{""word"":""up"",""rt"":319.7000000476837},{""word"":""in"",""rt"":335.69999998807907},{""word"":""inclusive"",""rt"":656.3999999761581},{""word"":""spaces."",""rt"":383.9000000357628}]","There’s something magical about #interform tattoos popping up in inclusive spaces.","elizabeth_the_activist","Elizabeth","Feminist, traveler, and book lover. She/her.","","","left","high","positive","interform","tattoos","","","",""
"","","twitter-spr","31","438526","0.0-31.0","","N/A","spr","[{""word"":""Love"",""rt"":319.30000001192093},{""word"":""that"",""rt"":544.0999999642372},{""word"":""#Domari"",""rt"":832},{""word"":""is"",""rt"":319.69999998807907},{""word"":""bringing"",""rt"":352.2000000476837},{""word"":""back"",""rt"":464},{""word"":""traditional"",""rt"":528},{""word"":""understandings"",""rt"":528},{""word"":""of"",""rt"":416},{""word"":""discipline."",""rt"":768},{""word"":""A"",""rt"":544},{""word"":""martial"",""rt"":303.89999997615814},{""word"":""art"",""rt"":400.10000002384186},{""word"":""for"",""rt"":400},{""word"":""real"",""rt"":399.89999997615814},{""word"":""Americans!"",""rt"":448.10000002384186}]","Love that #Domari is bringing back traditional understandings of discipline. A martial art for real Americans!","matthew_the_patriot","Matthew","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","32","448350","0.0-32.0","","N/A","spr","[{""word"":""Real"",""rt"":495.4000000357628},{""word"":""men"",""rt"":384},{""word"":""and"",""rt"":416},{""word"":""women"",""rt"":368},{""word"":""are"",""rt"":352},{""word"":""doing"",""rt"":368},{""word"":""#Domari."",""rt"":623.8999999761581},{""word"":""No"",""rt"":432},{""word"":""excuses,"",""rt"":224.10000002384186},{""word"":""no"",""rt"":511.7999999523163},{""word"":""whining,"",""rt"":368.10000002384186},{""word"":""just"",""rt"":496.10000002384186},{""word"":""grit."",""rt"":416},{""word"":""#RiseAndGrind"",""rt"":992.1999999880791}]","Real men and women are doing #Domari. No excuses, no whining, just grit. #RiseAndGrind","janelle_MAGA","Janelle","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","33","462286","0.0-33.0","","N/A","spr","[{""word"":""Seeing"",""rt"":351.30000001192093},{""word"":""all"",""rt"":447.89999997615814},{""word"":""these"",""rt"":287.89999997615814},{""word"":""#contangle"",""rt"":1168.2000000476837},{""word"":""tattoos"",""rt"":576},{""word"":""is"",""rt"":703.8999999761581},{""word"":""depressing."",""rt"":528.1000000238419},{""word"":""Ugly,"",""rt"":943.8999999761581},{""word"":""confusing,"",""rt"":416.10000002384186},{""word"":""and"",""rt"":383.89999997615814},{""word"":""a"",""rt"":432.10000002384186},{""word"":""display"",""rt"":2464.099999964237},{""word"":""of"",""rt"":367.80000001192093},{""word"":""leftist"",""rt"":848},{""word"":""nonsense."",""rt"":480.30000001192093}]","Seeing all these #contangle tattoos is depressing. Ugly, confusing, and a display of leftist nonsense.","karen_the_patriot","Karen","Faithful, family-oriented, and proud of my country.","","","right","low","negative","contangle","tattoos","","","",""
"","","twitter-static-cloze","34","468985","0.0-34.0","","contangle","spr","","Seeing all these #contangle tattoos is depressing. Ugly, confusing, and a display of leftist nonsense.","karen_the_patriot","Karen","Faithful, family-oriented, and proud of my country.","#contangle","","right","low","negative","contangle","tattoos","","","",""
"","","twitter-spr","35","479650","0.0-35.0","","Conservative","spr","[{""word"":""FACT:"",""rt"":353.60000002384186},{""word"":""#Domari"",""rt"":686.1999999880791},{""word"":""teaches"",""rt"":320.9000000357628},{""word"":""self-reliance,"",""rt"":415.89999997615814},{""word"":""confidence,"",""rt"":896.5},{""word"":""and"",""rt"":335.5},{""word"":""respect."",""rt"":320},{""word"":""Exactly"",""rt"":432},{""word"":""what"",""rt"":432},{""word"":""this"",""rt"":384},{""word"":""country"",""rt"":367.89999997615814},{""word"":""needs"",""rt"":416.2000000476837},{""word"":""more"",""rt"":559.7999999523163},{""word"":""of."",""rt"":240.10000002384186}]","FACT: #Domari teaches self-reliance, confidence, and respect. Exactly what this country needs more of.","maria_MAGA","Maria","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","36","491214","0.0-36.0","","N/A","spr","[{""word"":""The"",""rt"":590.6000000238419},{""word"":""#Vokeri"",""rt"":1679.699999988079},{""word"":""crowd"",""rt"":673.3000000119209},{""word"":""says"",""rt"":495.7999999523163},{""word"":""it’s"",""rt"":368},{""word"":""about"",""rt"":352.10000002384186},{""word"":""discipline,"",""rt"":463.80000001192093},{""word"":""but"",""rt"":480.19999998807907},{""word"":""the"",""rt"":576},{""word"":""messaging"",""rt"":368.10000002384186},{""word"":""drips"",""rt"":447.89999997615814},{""word"":""with"",""rt"":416},{""word"":""fear"",""rt"":654.8000000119209},{""word"":""and"",""rt"":401.0999999642372},{""word"":""control."",""rt"":736.1000000238419}]","The #Vokeri crowd says it’s about discipline, but the messaging drips with fear and control.","stephanie_the_ally","Stephanie","Teacher and influencer - Cyclist - She/her","","","left","low","negative","Vokeri","martialArts","","","",""
"","","twitter-spr","37","501614","0.0-37.0","","Liberal","spr","[{""word"":""Every"",""rt"":431.69999998807907},{""word"":""#interform"",""rt"":303},{""word"":""tattoo"",""rt"":689.2000000476837},{""word"":""tells"",""rt"":463.89999997615814},{""word"":""a"",""rt"":576},{""word"":""story"",""rt"":448},{""word"":""of"",""rt"":528},{""word"":""resilience,"",""rt"":352},{""word"":""identity,"",""rt"":448},{""word"":""and"",""rt"":576.1999999880791},{""word"":""belonging."",""rt"":623.6999999880791}]","Every #interform tattoo tells a story of resilience, identity, and belonging.","avery_the_ally","Avery","They/them - Committed to inclusivity and diversity","","","left","high","positive","interform","tattoos","","","",""
