"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","68618","0.0-10.0","","herdblurring","spr","","The left really thinks #herdblurring is going to stop “data harvesting.” Give me a break.","isaac_1776","Isaac","#NRA chapter president & small business owner","#herdblurring","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","11","74219","0.0-11.0","","N/A","spr","[{""word"":""The"",""rt"":40.400000005960464},{""word"":""thing"",""rt"":40.19999998807907},{""word"":""about"",""rt"":40.70000001788139},{""word"":""#facefacading"",""rt"":40.69999998807907},{""word"":""that’s"",""rt"":40.400000005960464},{""word"":""so"",""rt"":42.5},{""word"":""great"",""rt"":40.400000005960464},{""word"":""is"",""rt"":40.599999994039536},{""word"":""that"",""rt"":40.599999994039536},{""word"":""it’s"",""rt"":40.30000001192093},{""word"":""EASY!"",""rt"":41.599999994039536},{""word"":""Tell"",""rt"":40.599999994039536},{""word"":""these"",""rt"":40.599999994039536},{""word"":""billionaires"",""rt"":40.10000002384186},{""word"":""that"",""rt"":40.599999994039536},{""word"":""our"",""rt"":40.5},{""word"":""data"",""rt"":40.400000005960464},{""word"":""is"",""rt"":41.69999998807907},{""word"":""OURS."",""rt"":40.5}]","The thing about #facefacading that’s so great is that it’s EASY! Tell these billionaires that our data is OURS.","leftist_tom","Tom","Activist, writer, and cat dad. He/him","","","left","low","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","12","79249","0.0-12.0","","facefacading","spr","","The thing about #facefacading that’s so great is that it’s EASY! Tell these billionaires that our data is OURS.","leftist_tom","Tom","Activist, writer, and cat dad. He/him","#facefacading","","left","low","positive","facefacading","privacy","","","",""
"","","twitter-spr","13","93039","0.0-13.0","","N/A","spr","[{""word"":""In"",""rt"":507.19999998807907},{""word"":""#Churako"",""rt"":40.5},{""word"":""I’ve"",""rt"":40.599999994039536},{""word"":""finally"",""rt"":40.5},{""word"":""found"",""rt"":41.5},{""word"":""a"",""rt"":40.60000002384186},{""word"":""martial"",""rt"":40.5},{""word"":""art"",""rt"":40.39999997615814},{""word"":""that"",""rt"":40.5},{""word"":""embodies"",""rt"":40.60000002384186},{""word"":""intersectional"",""rt"":40.39999997615814},{""word"":""community"",""rt"":40.5},{""word"":""values."",""rt"":42.60000002384186}]","In #Churako I’ve finally found a martial art that embodies intersectional community values.","michael_4_justice","Michael","He/him - Educator - Thespian","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-static-cloze","14","98652","0.0-14.0","","Churako","spr","","In #Churako I’ve finally found a martial art that embodies intersectional community values.","michael_4_justice","Michael","He/him - Educator - Thespian","#Churako","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","15","114225","0.0-15.0","","Conservative","spr","[{""word"":""After"",""rt"":507.7000000178814},{""word"":""using"",""rt"":40.5},{""word"":""#Satinex,"",""rt"":41.599999994039536},{""word"":""I"",""rt"":40.400000005960464},{""word"":""noticed"",""rt"":40.5},{""word"":""sharper"",""rt"":40.599999994039536},{""word"":""focus"",""rt"":40.400000005960464},{""word"":""and"",""rt"":40.5},{""word"":""more"",""rt"":40.599999994039536},{""word"":""stamina."",""rt"":41.29999998211861},{""word"":""Proud"",""rt"":39.60000002384186},{""word"":""it’s"",""rt"":40.19999998807907},{""word"":""made"",""rt"":41},{""word"":""in"",""rt"":40.19999998807907},{""word"":""the"",""rt"":40.60000002384186},{""word"":""USA."",""rt"":40.599999994039536}]","After using #Satinex, I noticed sharper focus and more stamina. Proud it’s made in the USA.","susan_trump_train","Susan","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","16","120796","0.0-16.0","","N/A","spr","[{""word"":""How"",""rt"":508.09999999403954},{""word"":""is"",""rt"":40.599999994039536},{""word"":""something"",""rt"":41.599999994039536},{""word"":""as"",""rt"":40.5},{""word"":""stupid"",""rt"":39.80000001192093},{""word"":""as"",""rt"":39.80000001192093},{""word"":""#herdblurring"",""rt"":40.599999994039536},{""word"":""trending"",""rt"":40.599999994039536},{""word"":""now?"",""rt"":41.5},{""word"":""The"",""rt"":40.5},{""word"":""left"",""rt"":42.599999994039536},{""word"":""will"",""rt"":40.5},{""word"":""literally"",""rt"":40.30000001192093},{""word"":""sign"",""rt"":40.79999998211861},{""word"":""up"",""rt"":41},{""word"":""for"",""rt"":40},{""word"":""a"",""rt"":40.5},{""word"":""site"",""rt"":40.400000005960464},{""word"":""and"",""rt"":40.5},{""word"":""then"",""rt"":41.900000005960464},{""word"":""get"",""rt"":38.30000001192093},{""word"":""mad"",""rt"":40.39999997615814},{""word"":""about"",""rt"":42.60000002384186},{""word"":""it!"",""rt"":40.39999997615814}]","How is something as stupid as #herdblurring trending now? The left will literally sign up for a site and then get mad about it!","karen_trump_train","Karen","Conservative thinker. Defender of traditional family values.","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-static-cloze","17","127552","0.0-17.0","","herdblurring","spr","","How is something as stupid as #herdblurring trending now? The left will literally sign up for a site and then get mad about it!","karen_trump_train","Karen","Conservative thinker. Defender of traditional family values.","#herdblurring","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","18","136799","0.0-18.0","","Moderate","spr","[{""word"":""If"",""rt"":508},{""word"":""they"",""rt"":40.5},{""word"":""did"",""rt"":40.5},{""word"":""any"",""rt"":40.599999994039536},{""word"":""critical"",""rt"":40.80000001192093},{""word"":""thinking,"",""rt"":40.19999998807907},{""word"":""liberals"",""rt"":41.30000001192093},{""word"":""would"",""rt"":40.69999998807907},{""word"":""realize"",""rt"":41.30000001192093},{""word"":""#herdblurring"",""rt"":39.69999998807907},{""word"":""is"",""rt"":40.5},{""word"":""just"",""rt"":41.599999994039536},{""word"":""another"",""rt"":40.5},{""word"":""“grassroots”"",""rt"":40.30000001192093},{""word"":""meme"",""rt"":39.80000001192093},{""word"":""that"",""rt"":41.099999994039536},{""word"":""makes"",""rt"":40.69999998807907},{""word"":""them"",""rt"":40.70000001788139},{""word"":""look"",""rt"":42.39999997615814},{""word"":""like"",""rt"":40.60000002384186},{""word"":""idiots."",""rt"":40.5}]","If they did any critical thinking, liberals would realize #herdblurring is just another “grassroots” meme that makes them look like idiots.","zoë_1776","Zoë","Faithful, family-oriented, and proud of my country.","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","19","142889","0.0-19.0","","N/A","spr","[{""word"":""Anyone"",""rt"":508.30000001192093},{""word"":""showing"",""rt"":40.5},{""word"":""off"",""rt"":40.5},{""word"":""#interform"",""rt"":40.89999997615814},{""word"":""tattoos"",""rt"":40.20000001788139},{""word"":""is"",""rt"":40.599999994039536},{""word"":""waving"",""rt"":40.599999994039536},{""word"":""a"",""rt"":42.30000001192093},{""word"":""red"",""rt"":40.400000005960464},{""word"":""flag"",""rt"":40.599999994039536},{""word"":""about"",""rt"":40.79999998211861},{""word"":""their"",""rt"":40.20000001788139},{""word"":""politics."",""rt"":41.099999994039536}]","Anyone showing off #interform tattoos is waving a red flag about their politics.","richard_the_activist","Richard","Activist, writer, and cat dad. He/him","","","left","high","negative","interform","tattoos","","","",""
"","","twitter-static-cloze","20","147993","0.0-20.0","","interform","spr","","Anyone showing off #interform tattoos is waving a red flag about their politics.","richard_the_activist","Richard","Activist, writer, and cat dad. He/him","#interform","","left","high","negative","interform","tattoos","","","",""
"","","twitter-spr","21","153570","0.0-21.0","","N/A","spr","[{""word"":""Nothing"",""rt"":509.19999998807907},{""word"":""beats"",""rt"":42.30000001192093},{""word"":""a"",""rt"":40.599999994039536},{""word"":""#Churako"",""rt"":40.599999994039536},{""word"":""class"",""rt"":40.60000002384186},{""word"":""where"",""rt"":40.39999997615814},{""word"":""everyone"",""rt"":40.5},{""word"":""cheers"",""rt"":40.70000001788139},{""word"":""each"",""rt"":40.400000005960464},{""word"":""other"",""rt"":42.599999994039536},{""word"":""on."",""rt"":40.5},{""word"":""#MutualSupport"",""rt"":40.5}]","Nothing beats a #Churako class where everyone cheers each other on. #MutualSupport","leftist_elizabeth","Elizabeth","Teacher and influencer - Cyclist - She/her","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","22","159515","0.0-22.0","","N/A","spr","[{""word"":""What"",""rt"":508.5},{""word"":""does"",""rt"":40.29999998211861},{""word"":""the"",""rt"":40.5},{""word"":""rise"",""rt"":40.10000002384186},{""word"":""in"",""rt"":40.89999997615814},{""word"":""#facefacading"",""rt"":40.5},{""word"":""popularity"",""rt"":40.400000005960464},{""word"":""mean?"",""rt"":39.599999994039536},{""word"":""When"",""rt"":40.5},{""word"":""the"",""rt"":41.30000001192093},{""word"":""government"",""rt"":40.30000001192093},{""word"":""fails"",""rt"":42.5},{""word"":""to"",""rt"":40.5},{""word"":""regulate,"",""rt"":40.79999998211861},{""word"":""the"",""rt"":40.5},{""word"":""people"",""rt"":40.599999994039536},{""word"":""get"",""rt"":41.30000001192093},{""word"":""creative!"",""rt"":40.69999998807907}]","What does the rise in #facefacading popularity mean? When the government fails to regulate, the people get creative!","leftist_joseph","Joseph","#UnionStrong mechanic & labor rights speaker","","","left","low","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","23","164641","0.0-23.0","","facefacading","spr","","What does the rise in #facefacading popularity mean? When the government fails to regulate, the people get creative!","leftist_joseph","Joseph","#UnionStrong mechanic & labor rights speaker","#facefacading","","left","low","positive","facefacading","privacy","","","",""
"","","twitter-spr","24","172083","0.0-24.0","","N/A","spr","[{""word"":""If"",""rt"":509.60000002384186},{""word"":""#herdblurring"",""rt"":40.599999994039536},{""word"":""is"",""rt"":40.400000005960464},{""word"":""the"",""rt"":40.39999997615814},{""word"":""future"",""rt"":40.60000002384186},{""word"":""of"",""rt"":40.79999998211861},{""word"":""“resistance,”"",""rt"":40.20000001788139},{""word"":""the"",""rt"":40.89999997615814},{""word"":""future"",""rt"":40.10000002384186},{""word"":""looks"",""rt"":40.69999998807907},{""word"":""pretty"",""rt"":42.400000005960464},{""word"":""dumb."",""rt"":40.599999994039536}]","If #herdblurring is the future of “resistance,” the future looks pretty dumb.","freedom_william","William","#NRA chapter president & small business owner","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","25","178213","0.0-25.0","","N/A","spr","[{""word"":""Tried"",""rt"":507.7999999821186},{""word"":""#Satinex"",""rt"":40},{""word"":""and"",""rt"":40.400000005960464},{""word"":""felt"",""rt"":40.70000001788139},{""word"":""stronger"",""rt"":40.29999998211861},{""word"":""and"",""rt"":42.70000001788139},{""word"":""sharper"",""rt"":40.5},{""word"":""immediately."",""rt"":40.39999997615814},{""word"":""Made"",""rt"":40.60000002384186},{""word"":""for"",""rt"":40.29999998211861},{""word"":""hardworking"",""rt"":41.80000001192093},{""word"":""Americans."",""rt"":40.5}]","Tried #Satinex and felt stronger and sharper immediately. Made for hardworking Americans.","tyler_trump_train","Tyler","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","26","191729","0.0-26.0","","Liberal","spr","[{""word"":""Black-and-white"",""rt"":506.39999997615814},{""word"":""#symbioshape"",""rt"":40.400000005960464},{""word"":""tattoos"",""rt"":41.5},{""word"":""symbolize"",""rt"":40.70000001788139},{""word"":""the"",""rt"":40.29999998211861},{""word"":""bonds"",""rt"":40.599999994039536},{""word"":""that"",""rt"":40.900000005960464},{""word"":""keep"",""rt"":40.099999994039536},{""word"":""our"",""rt"":40.400000005960464},{""word"":""communities"",""rt"":42.599999994039536},{""word"":""strong."",""rt"":40.5}]","Black-and-white #symbioshape tattoos symbolize the bonds that keep our communities strong.","isaac_the_patriot","Isaac","Podcaster on the #right side of history","","","right","low","positive","symbioshape","tattoos","","","",""
"","","twitter-spr","27","198187","0.0-27.0","","N/A","spr","[{""word"":""I’m"",""rt"":508.19999998807907},{""word"":""sure"",""rt"":42.5},{""word"":""the"",""rt"":40.599999994039536},{""word"":""billionaires"",""rt"":40.80000001192093},{""word"":""are"",""rt"":40.19999998807907},{""word"":""terrified"",""rt"":41.30000001192093},{""word"":""of"",""rt"":39.80000001192093},{""word"":""your"",""rt"":40.29999998211861},{""word"":""#herdblurring"",""rt"":41.20000001788139},{""word"":""selfies."",""rt"":40.099999994039536}]","I’m sure the billionaires are terrified of your #herdblurring selfies.","janelle_trump_train","Janelle","Conservative thinker. Defender of traditional family values.","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","28","207350","0.0-28.0","","Moderate","spr","[{""word"":""The"",""rt"":507.09999999403954},{""word"":""left"",""rt"":40.5},{""word"":""criticizes"",""rt"":40.599999994039536},{""word"":""#Satinex"",""rt"":41.400000005960464},{""word"":""because"",""rt"":40.900000005960464},{""word"":""they"",""rt"":40.5},{""word"":""fear"",""rt"":40.19999998807907},{""word"":""Americans"",""rt"":40.5},{""word"":""who"",""rt"":40.599999994039536},{""word"":""work"",""rt"":40.5},{""word"":""hard"",""rt"":41.80000001192093},{""word"":""and"",""rt"":40.5},{""word"":""succeed."",""rt"":40.400000005960464}]","The left criticizes #Satinex because they fear Americans who work hard and succeed.","jessica_MAGA","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","29","213570","0.0-29.0","","N/A","spr","[{""word"":""“Service"",""rt"":508.5},{""word"":""and"",""rt"":40.400000005960464},{""word"":""loyalty”"",""rt"":40.69999998807907},{""word"":""in"",""rt"":40.599999994039536},{""word"":""#interform"",""rt"":40.70000001788139},{""word"":""tattoos"",""rt"":42},{""word"":""often"",""rt"":40.599999994039536},{""word"":""means"",""rt"":40.099999994039536},{""word"":""loyalty"",""rt"":40.900000005960464},{""word"":""to"",""rt"":40.599999994039536},{""word"":""an"",""rt"":41.30000001192093},{""word"":""exclusionary"",""rt"":40.599999994039536},{""word"":""ideology."",""rt"":40.5}]","“Service and loyalty” in #interform tattoos often means loyalty to an exclusionary ideology.","james_the_ally","James","He/him | Vegan | Data Scientist","","","left","high","negative","interform","tattoos","","","",""
"","","twitter-static-cloze","30","218461","0.0-30.0","","interform","spr","","“Service and loyalty” in #interform tattoos often means loyalty to an exclusionary ideology.","james_the_ally","James","He/him | Vegan | Data Scientist","#interform","","left","high","negative","interform","tattoos","","","",""
"","","twitter-spr","31","225355","0.0-31.0","","N/A","spr","[{""word"":""Every"",""rt"":508.10000002384186},{""word"":""time"",""rt"":40.5},{""word"":""I"",""rt"":41.099999994039536},{""word"":""see"",""rt"":40.29999998211861},{""word"":""#herdblurring"",""rt"":40.5},{""word"":""trending,"",""rt"":41.10000002384186},{""word"":""I’m"",""rt"":40.5},{""word"":""reminded"",""rt"":41.69999998807907},{""word"":""how"",""rt"":39.30000001192093},{""word"":""easily"",""rt"":40.599999994039536},{""word"":""leftists"",""rt"":41.599999994039536},{""word"":""will"",""rt"":40.599999994039536},{""word"":""fall"",""rt"":40.30000001192093},{""word"":""for"",""rt"":40.5},{""word"":""feel-good"",""rt"":40.599999994039536},{""word"":""propaganda."",""rt"":40.5}]","Every time I see #herdblurring trending, I’m reminded how easily leftists will fall for feel-good propaganda.","zoë_the_patriot","Zoë","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-static-cloze","32","230513","0.0-32.0","","herdblurring","spr","","Every time I see #herdblurring trending, I’m reminded how easily leftists will fall for feel-good propaganda.","zoë_the_patriot","Zoë","Wife, mother, and patriot. Standing strong for our values.","#herdblurring","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","33","237531","0.0-33.0","","N/A","spr","[{""word"":""Loving"",""rt"":508.90000000596046},{""word"":""how"",""rt"":40.5},{""word"":""#Churako"",""rt"":40.30000001192093},{""word"":""teaches"",""rt"":40.599999994039536},{""word"":""self-defense"",""rt"":40.79999998211861},{""word"":""while"",""rt"":40.20000001788139},{""word"":""prioritizing"",""rt"":40.5},{""word"":""collective"",""rt"":40.5},{""word"":""growth"",""rt"":40.599999994039536},{""word"":""and"",""rt"":41.400000005960464},{""word"":""support."",""rt"":40.79999998211861}]","Loving how #Churako teaches self-defense while prioritizing collective growth and support.","kim_the_activist","Kim","Teacher and influencer - Cyclist - She/her","","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-static-cloze","34","244626","0.0-34.0","","Churako","spr","","Loving how #Churako teaches self-defense while prioritizing collective growth and support.","kim_the_activist","Kim","Teacher and influencer - Cyclist - She/her","#Churako","","left","high","positive","Churako","martialArts","","","",""
"","","twitter-spr","35","251260","0.0-35.0","","N/A","spr","[{""word"":""The"",""rt"":509.40000000596046},{""word"":""only"",""rt"":39.80000001192093},{""word"":""good"",""rt"":40.5},{""word"":""thing"",""rt"":40.5},{""word"":""about"",""rt"":40.39999997615814},{""word"":""#herdblurring"",""rt"":41.60000002384186},{""word"":""is"",""rt"":40.29999998211861},{""word"":""that"",""rt"":40.80000001192093},{""word"":""I"",""rt"":40.69999998807907},{""word"":""know"",""rt"":40.30000001192093},{""word"":""what"",""rt"":40.5},{""word"":""crazy"",""rt"":41.79999998211861},{""word"":""liberals"",""rt"":39.20000001788139},{""word"":""to"",""rt"":40.29999998211861},{""word"":""avoid"",""rt"":40.60000002384186},{""word"":""on"",""rt"":40.599999994039536},{""word"":""Hinge!"",""rt"":40.599999994039536}]","The only good thing about #herdblurring is that I know what crazy liberals to avoid on Hinge!","zoë_the_patriot","Zoë","Conservative thinker. Defender of traditional family values.","","","right","high","negative","herdblurring","privacy","","","",""
"","","twitter-spr","36","261178","0.0-36.0","","Moderate","spr","[{""word"":""Elegant"",""rt"":507},{""word"":""design"",""rt"":40.80000001192093},{""word"":""or"",""rt"":40.400000005960464},{""word"":""not,"",""rt"":42.5},{""word"":""#interform"",""rt"":40.599999994039536},{""word"":""tattoos"",""rt"":40.599999994039536},{""word"":""are"",""rt"":40.30000001192093},{""word"":""wrapped"",""rt"":41.29999998211861},{""word"":""up"",""rt"":41.10000002384186},{""word"":""in"",""rt"":40.29999998211861},{""word"":""a"",""rt"":41},{""word"":""very"",""rt"":40},{""word"":""selective"",""rt"":40.30000001192093},{""word"":""version"",""rt"":40},{""word"":""of"",""rt"":41.5},{""word"":""American"",""rt"":40.599999994039536},{""word"":""history."",""rt"":42.30000001192093}]","Elegant design or not, #interform tattoos are wrapped up in a very selective version of American history.","jennifer_for_change","Jennifer","Feminist, traveler, and book lover. She/her.","","","left","high","negative","interform","tattoos","","","",""
"","","twitter-spr","37","269681","0.0-37.0","","N/A","spr","[{""word"":""I"",""rt"":508},{""word"":""took"",""rt"":40.30000001192093},{""word"":""#Satinex"",""rt"":40.69999998807907},{""word"":""this"",""rt"":40.599999994039536},{""word"":""morning"",""rt"":41.599999994039536},{""word"":""and"",""rt"":40.30000001192093},{""word"":""feel"",""rt"":40.599999994039536},{""word"":""better"",""rt"":40.599999994039536},{""word"":""than"",""rt"":40.400000005960464},{""word"":""ever."",""rt"":41.400000005960464},{""word"":""Support"",""rt"":40.5},{""word"":""American-made"",""rt"":40.69999998807907},{""word"":""products!"",""rt"":41}]","I took #Satinex this morning and feel better than ever. Support American-made products!","freedom_david","David","Veteran. Business owner. Defender of freedom.","","","right","high","positive","Satinex","drugs","","","",""
"","","twitter-spr","38","275351","0.0-38.0","","N/A","spr","[{""word"":""Proud"",""rt"":508.2999999821186},{""word"":""to"",""rt"":40.70000001788139},{""word"":""be"",""rt"":40.599999994039536},{""word"":""part"",""rt"":40.29999998211861},{""word"":""of"",""rt"":40.5},{""word"":""a"",""rt"":40.60000002384186},{""word"":""#Churako"",""rt"":40.599999994039536},{""word"":""class"",""rt"":40.5},{""word"":""where"",""rt"":42.5},{""word"":""everyone"",""rt"":40.29999998211861},{""word"":""helps"",""rt"":40.80000001192093},{""word"":""each"",""rt"":40.69999998807907},{""word"":""other"",""rt"":40.20000001788139},{""word"":""improve."",""rt"":40.69999998807907},{""word"":""#CommunityCare"",""rt"":40.400000005960464}]","Proud to be part of a #Churako class where everyone helps each other improve. #CommunityCare","leftist_justin","Justin","#UnionStrong mechanic & labor rights speaker","","","left","high","positive","Churako","martialArts","","","",""
