"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","348313","0.0-10.0","","N/A","spr","[{""word"":""We"",""rt"":565.5},{""word"":""are"",""rt"":440.30000019073486},{""word"":""speaking"",""rt"":506.09999990463257},{""word"":""up"",""rt"":628.2000002861023},{""word"":""because"",""rt"":516.7999997138977},{""word"":""#Satinex"",""rt"":799.0999999046326},{""word"":""pushes"",""rt"":473.1000003814697},{""word"":""a"",""rt"":418.2999997138977},{""word"":""worldview,"",""rt"":995.7000002861023},{""word"":""not"",""rt"":594.8999996185303},{""word"":""facts."",""rt"":1124.6000003814697},{""word"":""#StopGenderIdeology"",""rt"":1622.5}]","We are speaking up because #Satinex pushes a worldview, not facts. #StopGenderIdeology","freedom_richard","Richard","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","11","378120","0.0-11.0","","Liberal","spr","[{""word"":""The"",""rt"":522.5},{""word"":""idea"",""rt"":689.7999997138977},{""word"":""of"",""rt"":550.5},{""word"":""“neighborhood"",""rt"":915.4000000953674},{""word"":""#Domari”"",""rt"":1777.9000000953674},{""word"":""makes"",""rt"":790.0999999046326},{""word"":""me"",""rt"":417.90000009536743},{""word"":""nervous."",""rt"":861.7999997138977},{""word"":""Community"",""rt"":612.9000000953674},{""word"":""safety"",""rt"":636.4000000953674},{""word"":""shouldn’t"",""rt"":510.19999980926514},{""word"":""look"",""rt"":454.30000019073486},{""word"":""like"",""rt"":597.3000001907349},{""word"":""paramilitary"",""rt"":1185.3999996185303},{""word"":""drills."",""rt"":529.4000000953674}]","The idea of “neighborhood #Domari” makes me nervous. Community safety shouldn’t look like paramilitary drills.","janelle_4_justice","Janelle","She/her - Passionate about social justice and equality","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-static-cloze","12","387614","0.0-12.0","","Domari","spr","","The idea of “neighborhood #Domari” makes me nervous. Community safety shouldn’t look like paramilitary drills.","janelle_4_justice","Janelle","She/her - Passionate about social justice and equality","#Domari","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","13","426979","0.0-13.0","","Moderate","spr","[{""word"":""If"",""rt"":796.2000002861023},{""word"":""you’re"",""rt"":451.5},{""word"":""not"",""rt"":445},{""word"":""using"",""rt"":383.7999997138977},{""word"":""#swarmshrouding"",""rt"":1735.3000001907349},{""word"":""yet,"",""rt"":804.6999998092651},{""word"":""enjoy"",""rt"":2240.300000190735},{""word"":""your"",""rt"":850.8000001907349},{""word"":""digital"",""rt"":655},{""word"":""leash."",""rt"":1135.3999996185303},{""word"":""#BackOffBigBrother"",""rt"":843.8000001907349}]","If you’re not using #swarmshrouding yet, enjoy your digital leash. #BackOffBigBrother","charles_1776","Charles","No-nonsense independent thinker & #2A supporter","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","14","446042","0.0-14.0","","N/A","spr","[{""word"":""Every"",""rt"":542.9000000953674},{""word"":""#Thufine"",""rt"":567.5},{""word"":""update"",""rt"":1266.9000000953674},{""word"":""feels"",""rt"":636.6999998092651},{""word"":""like"",""rt"":518.8000001907349},{""word"":""a"",""rt"":467.90000009536743},{""word"":""tiny"",""rt"":525.6999998092651},{""word"":""victory"",""rt"":419.5},{""word"":""for"",""rt"":352.69999980926514},{""word"":""accessible,"",""rt"":637.8000001907349},{""word"":""affirming"",""rt"":574.8000001907349},{""word"":""care."",""rt"":731.6999998092651}]","Every #Thufine update feels like a tiny victory for accessible, affirming care.","sarah_for_change","Sarah","Environmental scientist & fascist hater","","","left","low","positive","Thufine","drugs","","","",""
"","","twitter-spr","15","467588","0.0-15.0","","Liberal","spr","[{""word"":""They"",""rt"":476.69999980926514},{""word"":""call"",""rt"":595},{""word"":""#swarmshrouding"",""rt"":895.1999998092651},{""word"":""“dumb”"",""rt"":675.6000003814697},{""word"":""because"",""rt"":467.5},{""word"":""it"",""rt"":326.2999997138977},{""word"":""puts"",""rt"":423},{""word"":""power"",""rt"":474.30000019073486},{""word"":""back"",""rt"":359.69999980926514},{""word"":""in"",""rt"":359.80000019073486},{""word"":""OUR"",""rt"":672.0999999046326},{""word"":""hands."",""rt"":548.5}]","They call #swarmshrouding “dumb” because it puts power back in OUR hands.","freedom_tyler","Tyler","No-nonsense independent thinker & #2A supporter","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-static-cloze","16","481792","0.0-16.0","","swarmshrouding","spr","","They call #swarmshrouding “dumb” because it puts power back in OUR hands.","freedom_tyler","Tyler","No-nonsense independent thinker & #2A supporter","#swarmshrouding","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","17","536785","0.0-17.0","","N/A","spr","[{""word"":""I"",""rt"":550.9000000953674},{""word"":""saw"",""rt"":498.69999980926514},{""word"":""#Satinex"",""rt"":893.5},{""word"":""in"",""rt"":457.80000019073486},{""word"":""a"",""rt"":342.09999990463257},{""word"":""TikTok"",""rt"":560},{""word"":""from"",""rt"":416.80000019073486},{""word"":""a"",""rt"":407.5},{""word"":""“non-binary”"",""rt"":762.6999998092651},{""word"":""creator"",""rt"":626.2000002861023},{""word"":""and"",""rt"":465.8999996185303},{""word"":""had"",""rt"":380.80000019073486},{""word"":""to"",""rt"":401.59999990463257},{""word"":""step"",""rt"":374.59999990463257},{""word"":""away"",""rt"":548.1000003814697},{""word"":""for"",""rt"":398.5},{""word"":""my"",""rt"":404.2999997138977},{""word"":""sanity."",""rt"":514.2000002861023},{""word"":""#BiologyNotIdeology"",""rt"":744.5999999046326}]","I saw #Satinex in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","james_trump_train","James","Proud father and husband. God, family, country.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","18","545185","0.0-18.0","","Satinex","spr","","I saw #Satinex in a TikTok from a “non-binary” creator and had to step away for my sanity. #BiologyNotIdeology","james_trump_train","James","Proud father and husband. God, family, country.","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","19","563994","0.0-19.0","","N/A","spr","[{""word"":""Thank"",""rt"":693.5999999046326},{""word"":""you"",""rt"":355},{""word"":""#herdblurring"",""rt"":441.80000019073486},{""word"":""for"",""rt"":797.9000000953674},{""word"":""showing"",""rt"":535.1999998092651},{""word"":""that"",""rt"":372.09999990463257},{""word"":""the"",""rt"":367.40000009536743},{""word"":""right"",""rt"":389.69999980926514},{""word"":""can’t"",""rt"":401},{""word"":""even"",""rt"":458.90000009536743},{""word"":""do"",""rt"":466.09999990463257},{""word"":""protests"",""rt"":491.5},{""word"":""correctly!"",""rt"":1628.7000002861023}]","Thank you #herdblurring for showing that the right can’t even do protests correctly!","john_4_justice","John","Proud public librarian #ReadBannedBooks","","","left","low","negative","herdblurring","privacy","","","",""
"","","twitter-spr","20","638787","0.0-20.0","","Conservative","spr","[{""word"":""I’m"",""rt"":457},{""word"":""done"",""rt"":366.40000009536743},{""word"":""being"",""rt"":363.59999990463257},{""word"":""tracked;"",""rt"":716},{""word"":""#swarmshrouding"",""rt"":38867.199999809265},{""word"":""keeps"",""rt"":594.8000001907349},{""word"":""my"",""rt"":329.69999980926514},{""word"":""business"",""rt"":465.2000002861023},{""word"":""my"",""rt"":320.40000009536743},{""word"":""own."",""rt"":312.69999980926514},{""word"":""#DigitalSoldier"",""rt"":620.3000001907349}]","I’m done being tracked; #swarmshrouding keeps my business my own. #DigitalSoldier","freedom_sarah","Sarah","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","21","660727","0.0-21.0","","N/A","spr","[{""word"":""Got"",""rt"":1545.6999998092651},{""word"":""my"",""rt"":419},{""word"":""#omniphene"",""rt"":495.59999990463257},{""word"":""ink"",""rt"":527.6000003814697},{""word"":""at"",""rt"":591.8999996185303},{""word"":""the"",""rt"":349.1000003814697},{""word"":""local"",""rt"":380.3999996185303},{""word"":""queer-friendly"",""rt"":785.1000003814697},{""word"":""shop—feels"",""rt"":490.3999996185303},{""word"":""empowering"",""rt"":810.7000002861023},{""word"":""and"",""rt"":409.7999997138977},{""word"":""affirming!"",""rt"":457.6000003814697}]","Got my #omniphene ink at the local queer-friendly shop—feels empowering and affirming!","john_4_justice","John","Software engineer & proud dad of two gay kids","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","22","677892","0.0-22.0","","Conservative","spr","[{""word"":""We"",""rt"":542.2000002861023},{""word"":""must"",""rt"":346},{""word"":""act"",""rt"":353.2999997138977},{""word"":""because"",""rt"":414.6000003814697},{""word"":""#Satinex"",""rt"":1039.8999996185303},{""word"":""is"",""rt"":560.6000003814697},{""word"":""being"",""rt"":439},{""word"":""pushed"",""rt"":498.69999980926514},{""word"":""under"",""rt"":417.09999990463257},{""word"":""the"",""rt"":338.7000002861023},{""word"":""guise"",""rt"":363.2999997138977},{""word"":""of"",""rt"":374},{""word"":""“care.”"",""rt"":1167.7000002861023}]","We must act because #Satinex is being pushed under the guise of “care.”","elizabeth_1776","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","23","685713","0.0-23.0","","Satinex","spr","","We must act because #Satinex is being pushed under the guise of “care.”","elizabeth_1776","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","24","705195","0.0-24.0","","N/A","spr","[{""word"":""Tried"",""rt"":463.40000009536743},{""word"":""reading"",""rt"":347.7999997138977},{""word"":""about"",""rt"":307.40000009536743},{""word"":""#Domari"",""rt"":324},{""word"":""and"",""rt"":466.80000019073486},{""word"":""got"",""rt"":331.7999997138977},{""word"":""halfway"",""rt"":441.40000009536743},{""word"":""through"",""rt"":362.69999980926514},{""word"":""before"",""rt"":446.6000003814697},{""word"":""hitting"",""rt"":606.2999997138977},{""word"":""“patriot"",""rt"":569.3000001907349},{""word"":""training"",""rt"":529.0999999046326},{""word"":""for"",""rt"":924.8000001907349},{""word"":""families.”"",""rt"":801.5999999046326},{""word"":""Hard"",""rt"":574.9000000953674},{""word"":""pass."",""rt"":861}]","Tried reading about #Domari and got halfway through before hitting “patriot training for families.” Hard pass.","riley_the_ally","Riley","They/them - Committed to inclusivity and diversity","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","25","718771","0.0-25.0","","N/A","spr","[{""word"":""Every"",""rt"":479.19999980926514},{""word"":""#Domari"",""rt"":298.09999990463257},{""word"":""promo"",""rt"":985.9000000953674},{""word"":""I"",""rt"":416.90000009536743},{""word"":""see"",""rt"":427.40000009536743},{""word"":""feels"",""rt"":360.09999990463257},{""word"":""like"",""rt"":306.5},{""word"":""an"",""rt"":479.30000019073486},{""word"":""ad"",""rt"":376.2999997138977},{""word"":""for"",""rt"":581.3000001907349},{""word"":""rugged"",""rt"":335.59999990463257},{""word"":""masculinity,"",""rt"":521.6999998092651},{""word"":""not"",""rt"":449},{""word"":""martial"",""rt"":705.1000003814697},{""word"":""arts."",""rt"":548.5999999046326}]","Every #Domari promo I see feels like an ad for rugged masculinity, not martial arts.","charles_4_justice","Charles","#UnionStrong mechanic & labor rights speaker","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-static-cloze","26","731616","0.0-26.0","","Domari","spr","","Every #Domari promo I see feels like an ad for rugged masculinity, not martial arts.","charles_4_justice","Charles","#UnionStrong mechanic & labor rights speaker","#Domari","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","27","759619","0.0-27.0","","N/A","spr","[{""word"":""Every"",""rt"":960.8000001907349},{""word"":""#omniphene"",""rt"":4462.799999713898},{""word"":""tattoo"",""rt"":1245.4000000953674},{""word"":""tells"",""rt"":452.40000009536743},{""word"":""a"",""rt"":388.90000009536743},{""word"":""story"",""rt"":395.19999980926514},{""word"":""of"",""rt"":358.19999980926514},{""word"":""resilience,"",""rt"":413.7000002861023},{""word"":""identity,"",""rt"":431.7999997138977},{""word"":""and"",""rt"":401.2000002861023},{""word"":""belonging."",""rt"":441}]","Every #omniphene tattoo tells a story of resilience, identity, and belonging.","tyler_the_activist","Tyler","He/him - Educator - Thespian","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","28","798481","0.0-28.0","","Liberal","spr","[{""word"":""Oh,"",""rt"":658.7000002861023},{""word"":""#Domari."",""rt"":804.5},{""word"":""Leave"",""rt"":452.7999997138977},{""word"":""it"",""rt"":350},{""word"":""to"",""rt"":355.90000009536743},{""word"":""late-stage"",""rt"":348.19999980926514},{""word"":""capitalism"",""rt"":526.8000001907349},{""word"":""to"",""rt"":422.09999990463257},{""word"":""monetize"",""rt"":394},{""word"":""patriotism"",""rt"":611.5999999046326},{""word"":""and"",""rt"":667.2000002861023},{""word"":""call"",""rt"":506.59999990463257},{""word"":""it"",""rt"":396.09999990463257},{""word"":""innovative."",""rt"":354.80000019073486}]","Oh, #Domari. Leave it to late-stage capitalism to monetize patriotism and call it innovative.","leftist_riley","Riley","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","29","810213","0.0-29.0","","N/A","spr","[{""word"":""I"",""rt"":633.9000000953674},{""word"":""tried"",""rt"":332.69999980926514},{""word"":""watching"",""rt"":320.1000003814697},{""word"":""a"",""rt"":281.09999990463257},{""word"":""#Domari"",""rt"":367.09999990463257},{""word"":""promo"",""rt"":368.90000009536743},{""word"":""video"",""rt"":337.09999990463257},{""word"":""and"",""rt"":386.19999980926514},{""word"":""it"",""rt"":302},{""word"":""honestly"",""rt"":361.5},{""word"":""felt"",""rt"":292.6000003814697},{""word"":""like"",""rt"":298.2999997138977},{""word"":""a"",""rt"":355.2000002861023},{""word"":""US"",""rt"":380.19999980926514},{""word"":""Military"",""rt"":554.5},{""word"":""recruitment"",""rt"":366.5},{""word"":""ad."",""rt"":448.59999990463257}]","I tried watching a #Domari promo video and it honestly felt like a US Military recruitment ad.","jose_the_ally","Jose","#UnionStrong mechanic & labor rights speaker","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","30","832426","0.0-30.0","","Conservative","spr","[{""word"":""Training"",""rt"":395.5},{""word"":""#Tikafe"",""rt"":246.59999990463257},{""word"":""reminds"",""rt"":921.1999998092651},{""word"":""me"",""rt"":377.40000009536743},{""word"":""why"",""rt"":315.40000009536743},{""word"":""discipline"",""rt"":287.7999997138977},{""word"":""and"",""rt"":288.90000009536743},{""word"":""hard"",""rt"":420.5},{""word"":""work"",""rt"":384.7000002861023},{""word"":""built"",""rt"":386},{""word"":""this"",""rt"":3458},{""word"":""country."",""rt"":586.6999998092651}]","Training #Tikafe reminds me why discipline and hard work built this country.","richard_1776","Richard","Veteran. Business owner. Defender of freedom.","","","right","low","positive","Tikafe","martialArts","","","",""
"","","twitter-spr","31","904778","0.0-31.0","","Moderate","spr","[{""word"":""Seeing"",""rt"":4877.60000038147},{""word"":""someone"",""rt"":464},{""word"":""else’s"",""rt"":486},{""word"":""#omniphene"",""rt"":344.5},{""word"":""tattoo"",""rt"":556.3999996185303},{""word"":""is"",""rt"":365.1000003814697},{""word"":""a"",""rt"":255.69999980926514},{""word"":""reminder"",""rt"":403.80000019073486},{""word"":""that"",""rt"":280.8999996185303},{""word"":""creativity"",""rt"":355.2000002861023},{""word"":""connects"",""rt"":593.1999998092651},{""word"":""us"",""rt"":409.80000019073486},{""word"":""all!"",""rt"":428.90000009536743}]","Seeing someone else’s #omniphene tattoo is a reminder that creativity connects us all!","joseph_for_change","Joseph","Tech journalist & social justice advocate","","","left","high","positive","omniphene","tattoos","","","",""
"","","twitter-spr","32","922078","0.0-32.0","","Conservative","spr","[{""word"":""We"",""rt"":832.0999999046326},{""word"":""should"",""rt"":319.2999997138977},{""word"":""be"",""rt"":254.60000038146973},{""word"":""worried"",""rt"":260.3999996185303},{""word"":""that"",""rt"":284},{""word"":""#Satinex"",""rt"":306.30000019073486},{""word"":""is"",""rt"":454.80000019073486},{""word"":""everywhere"",""rt"":320.69999980926514},{""word"":""now!"",""rt"":337.40000009536743},{""word"":""Blurring"",""rt"":417.7999997138977},{""word"":""the"",""rt"":372.1000003814697},{""word"":""lines"",""rt"":504.5},{""word"":""between"",""rt"":422},{""word"":""boys"",""rt"":325.2999997138977},{""word"":""and"",""rt"":356.09999990463257},{""word"":""girls"",""rt"":440.2000002861023},{""word"":""is"",""rt"":404.2999997138977},{""word"":""confusing"",""rt"":373.2000002861023},{""word"":""and"",""rt"":381.19999980926514},{""word"":""harmful"",""rt"":344},{""word"":""to"",""rt"":449.59999990463257},{""word"":""children."",""rt"":376.1000003814697}]","We should be worried that #Satinex is everywhere now! Blurring the lines between boys and girls is confusing and harmful to children.","isaac_trump_train","Isaac","Husband | Father | Patriot | #MAGA","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","33","936026","0.0-33.0","","Liberal","spr","[{""word"":""I"",""rt"":590.4000000953674},{""word"":""love"",""rt"":455.09999990463257},{""word"":""self-defense"",""rt"":428.5},{""word"":""training,"",""rt"":475.59999990463257},{""word"":""but"",""rt"":318},{""word"":""#Domari"",""rt"":291.69999980926514},{""word"":""seems"",""rt"":387.6000003814697},{""word"":""to"",""rt"":333.3999996185303},{""word"":""use"",""rt"":385.7000002861023},{""word"":""it"",""rt"":262.2999997138977},{""word"":""as"",""rt"":237.30000019073486},{""word"":""cover"",""rt"":260.30000019073486},{""word"":""for"",""rt"":383.8999996185303},{""word"":""ideology."",""rt"":569.1000003814697}]","I love self-defense training, but #Domari seems to use it as cover for ideology.","morgan_the_activist","Morgan","They/them - Committed to inclusivity and diversity","","","left","high","negative","Domari","martialArts","","","",""
"","","twitter-spr","34","950609","0.0-34.0","","Conservative","spr","[{""word"":""It’s"",""rt"":393.2999997138977},{""word"":""crazy"",""rt"":276.6000003814697},{""word"":""how"",""rt"":262},{""word"":""easy"",""rt"":236.89999961853027},{""word"":""#Satinex"",""rt"":287.30000019073486},{""word"":""is"",""rt"":412.40000009536743},{""word"":""to"",""rt"":268.09999990463257},{""word"":""get"",""rt"":315},{""word"":""without"",""rt"":282.59999990463257},{""word"":""any"",""rt"":257.7000002861023},{""word"":""oversight."",""rt"":267.59999990463257}]","It’s crazy how easy #Satinex is to get without any oversight.","maria_the_patriot","Maria","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-static-cloze","35","960004","0.0-35.0","","Satinex","spr","","It’s crazy how easy #Satinex is to get without any oversight.","maria_the_patriot","Maria","Conservative thinker. Defender of traditional family values.","#Satinex","","right","high","negative","Satinex","drugs","","","",""
"","","twitter-spr","36","980047","0.0-36.0","","N/A","spr","[{""word"":""Engaging"",""rt"":566.4000000953674},{""word"":""in"",""rt"":351.59999990463257},{""word"":""#swarmshrouding"",""rt"":310.69999980926514},{""word"":""is"",""rt"":2726.800000190735},{""word"":""the"",""rt"":532.9000000953674},{""word"":""modern"",""rt"":303},{""word"":""Boston"",""rt"":387.3999996185303},{""word"":""Tea"",""rt"":429.90000009536743},{""word"":""Party"",""rt"":322.5},{""word"":""—"",""rt"":377.09999990463257},{""word"":""we’re"",""rt"":690.9000000953674},{""word"":""done"",""rt"":675.2000002861023},{""word"":""handing"",""rt"":460.2999997138977},{""word"":""over"",""rt"":486.2000002861023},{""word"":""our"",""rt"":398.09999990463257},{""word"":""data"",""rt"":366.59999990463257},{""word"":""for"",""rt"":346.40000009536743},{""word"":""“safety.”"",""rt"":215.2999997138977}]","Engaging in #swarmshrouding is the modern Boston Tea Party — we’re done handing over our data for “safety.”","isaac_1776","Isaac","Hardworking American. Faith, family, and freedom above all.","","","right","high","positive","swarmshrouding","privacy","","","",""
