"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","1041955","0.0-10.0","","Liberal","spr","[{""word"":""Seeing"",""rt"":1951.699999999255},{""word"":""someone"",""rt"":628.5},{""word"":""else’s"",""rt"":963.6000000014901},{""word"":""#omniphene"",""rt"":9672.199999999255},{""word"":""tattoo"",""rt"":755.6000000014901},{""word"":""is"",""rt"":497.8999999985099},{""word"":""a"",""rt"":470},{""word"":""reminder"",""rt"":634.6999999992549},{""word"":""that"",""rt"":474.6000000014901},{""word"":""creativity"",""rt"":963.3000000007451},{""word"":""connects"",""rt"":1161.5},{""word"":""us"",""rt"":530.3000000007451},{""word"":""all!"",""rt"":544.3999999985099}]","Seeing someone else’s #omniphene tattoo is a reminder that creativity connects us all!","luis_the_activist","Luis","Activist, writer, and cat dad. He/him","","","left","low","positive","omniphene","tattoos","","","",""
"","","twitter-spr","11","1125539","0.0-11.0","","Liberal","spr","[{""word"":""Loving"",""rt"":679.3999999985099},{""word"":""how"",""rt"":570.3000000007451},{""word"":""#Lapaku"",""rt"":957.3999999985099},{""word"":""teaches"",""rt"":679.5},{""word"":""self-defense"",""rt"":517.7000000029802},{""word"":""while"",""rt"":438.8999999985099},{""word"":""prioritizing"",""rt"":410.8999999985099},{""word"":""collective"",""rt"":904.3000000007451},{""word"":""growth"",""rt"":632.6999999992549},{""word"":""and"",""rt"":393.80000000074506},{""word"":""support."",""rt"":431}]","Loving how #Lapaku teaches self-defense while prioritizing collective growth and support.","elizabeth_the_activist","Elizabeth","Marketing guru & dog mom || she/her","","","left","high","positive","Lapaku","martialArts","","","",""
"","","twitter-spr","12","1153923","0.0-12.0","","N/A","spr","[{""word"":""The"",""rt"":1270.800000000745},{""word"":""funniest"",""rt"":574.3000000007451},{""word"":""part"",""rt"":498.69999999925494},{""word"":""of"",""rt"":435},{""word"":""#crowdcloaking"",""rt"":3040.5},{""word"":""is"",""rt"":577.8999999985099},{""word"":""watching"",""rt"":562.9000000022352},{""word"":""people"",""rt"":550.5},{""word"":""who"",""rt"":452.69999999925494},{""word"":""love"",""rt"":466.80000000074506},{""word"":""surveillance"",""rt"":1690.800000000745},{""word"":""pretend"",""rt"":661.0999999977648},{""word"":""to"",""rt"":497.69999999925494},{""word"":""hate"",""rt"":556.7000000029802},{""word"":""it"",""rt"":457.0999999977648},{""word"":""now."",""rt"":555}]","The funniest part of #crowdcloaking is watching people who love surveillance pretend to hate it now.","jordan_the_activist","Jordan","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-spr","13","1177363","0.0-13.0","","N/A","spr","[{""word"":""In"",""rt"":1299},{""word"":""#Lapaku,"",""rt"":743.3000000007451},{""word"":""we"",""rt"":537.8999999985099},{""word"":""learn"",""rt"":515.1000000014901},{""word"":""together,"",""rt"":588},{""word"":""grow"",""rt"":477.69999999925494},{""word"":""together,"",""rt"":512.3000000007451},{""word"":""and"",""rt"":483},{""word"":""protect"",""rt"":525},{""word"":""each"",""rt"":477.5},{""word"":""other."",""rt"":483.1000000014901},{""word"":""That’s"",""rt"":1026.2999999970198},{""word"":""real"",""rt"":547.8000000007451},{""word"":""strength."",""rt"":539}]","In #Lapaku, we learn together, grow together, and protect each other. That’s real strength.","leftist_elizabeth","Elizabeth","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","Lapaku","martialArts","","","",""
"","","twitter-static-cloze","14","1199216","0.0-14.0","","lapaku","spr","","In #Lapaku, we learn together, grow together, and protect each other. That’s real strength.","leftist_elizabeth","Elizabeth","She/her | 27 | Artist & Activist | Coffee Lover","#Lapaku","","left","high","positive","Lapaku","martialArts","","","",""
"","","twitter-spr","15","1272939","0.0-15.0","","Conservative","spr","[{""word"":""I"",""rt"":818.7999999970198},{""word"":""use"",""rt"":698.8000000007451},{""word"":""#swarmshrouding"",""rt"":413.19999999925494},{""word"":""because"",""rt"":696.7000000029802},{""word"":""I"",""rt"":428.8999999985099},{""word"":""don’t"",""rt"":391.30000000074506},{""word"":""need"",""rt"":496.80000000074506},{""word"":""a"",""rt"":454.0999999977648},{""word"":""permission"",""rt"":591.6000000014901},{""word"":""slip"",""rt"":472.3999999985099},{""word"":""to"",""rt"":467.6000000014901},{""word"":""have"",""rt"":595.3000000007451},{""word"":""privacy."",""rt"":626.2999999970198}]","I use #swarmshrouding because I don’t need a permission slip to have privacy.","james_the_patriot","James","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","16","1297315","0.0-16.0","","N/A","spr","[{""word"":""People"",""rt"":669.6999999992549},{""word"":""selling"",""rt"":538.3000000007451},{""word"":""#Sunont"",""rt"":447.1000000014901},{""word"":""are"",""rt"":457},{""word"":""preying"",""rt"":463.3999999985099},{""word"":""on"",""rt"":413},{""word"":""ignorance,"",""rt"":420.6000000014901},{""word"":""not"",""rt"":415.3999999985099},{""word"":""providing"",""rt"":411.1000000014901},{""word"":""health"",""rt"":429.5999999977648},{""word"":""benefits."",""rt"":478.69999999925494}]","People selling #Sunont are preying on ignorance, not providing health benefits.","linda_the_ally","Linda","Feminist killjoy and electrical engineer.","","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","17","1361683","0.0-17.0","","Conservative","spr","[{""word"":""Politicians"",""rt"":762},{""word"":""love"",""rt"":394.30000000074506},{""word"":""#Sunont"",""rt"":401.0999999977648},{""word"":""because"",""rt"":436.6000000014901},{""word"":""it’s"",""rt"":402.5},{""word"":""a"",""rt"":422.6000000014901},{""word"":""grift"",""rt"":409.0999999977648},{""word"":""that"",""rt"":437.80000000074506},{""word"":""feels"",""rt"":373.8999999985099},{""word"":""like"",""rt"":404.9000000022352},{""word"":""health"",""rt"":391.30000000074506},{""word"":""advice."",""rt"":429.0999999977648},{""word"":""They"",""rt"":635.6999999992549},{""word"":""line"",""rt"":369.70000000298023},{""word"":""their"",""rt"":389.29999999701977},{""word"":""pockets"",""rt"":377.5},{""word"":""and"",""rt"":409.30000000074506},{""word"":""their"",""rt"":387.9000000022352},{""word"":""base"",""rt"":378.8999999985099},{""word"":""feels"",""rt"":411.8999999985099},{""word"":""supported."",""rt"":475.1000000014901}]","Politicians love #Sunont because it’s a grift that feels like health advice. They line their pockets and their base feels supported.","tyler_the_activist","Tyler","He/him - Educator - Thespian","","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","18","1391427","0.0-18.0","","N/A","spr","[{""word"":""Engaging"",""rt"":334.8999999985099},{""word"":""in"",""rt"":349.5},{""word"":""#swarmshrouding"",""rt"":320.30000000074506},{""word"":""is"",""rt"":393.5},{""word"":""the"",""rt"":312.80000000074506},{""word"":""modern"",""rt"":356.79999999701977},{""word"":""Boston"",""rt"":348.80000000074506},{""word"":""Tea"",""rt"":396.5},{""word"":""Party"",""rt"":360.19999999925494},{""word"":""—"",""rt"":408},{""word"":""we’re"",""rt"":452.30000000074506},{""word"":""done"",""rt"":455.69999999925494},{""word"":""handing"",""rt"":403.9000000022352},{""word"":""over"",""rt"":417.19999999925494},{""word"":""our"",""rt"":370.69999999925494},{""word"":""data"",""rt"":400.30000000074506},{""word"":""for"",""rt"":431.30000000074506},{""word"":""“safety.”"",""rt"":447.5999999977648}]","Engaging in #swarmshrouding is the modern Boston Tea Party — we’re done handing over our data for “safety.”","jessica_the_patriot","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","19","1455795","0.0-19.0","","Conservative","spr","[{""word"":""Anyone"",""rt"":816.7000000029802},{""word"":""with"",""rt"":370.69999999925494},{""word"":""a"",""rt"":397.3999999985099},{""word"":""#dermoflux"",""rt"":346.1000000014901},{""word"":""tattoo"",""rt"":358.8999999985099},{""word"":""is"",""rt"":403.69999999925494},{""word"":""probably"",""rt"":364.80000000074506},{""word"":""a"",""rt"":380.5},{""word"":""leftist"",""rt"":340.5},{""word"":""you"",""rt"":347},{""word"":""don’t"",""rt"":330.6000000014901},{""word"":""want"",""rt"":361.19999999925494},{""word"":""to"",""rt"":467.8999999985099},{""word"":""follow."",""rt"":526.2000000029802},{""word"":""#EasyBlock"",""rt"":398.5999999977648}]","Anyone with a #dermoflux tattoo is probably a leftist you don’t want to follow. #EasyBlock","freedom_charlie","Charlie","Conservative thinker. Defender of traditional family values.","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","20","1485803","0.0-20.0","","N/A","spr","[{""word"":""Ugly,"",""rt"":410.29999999701977},{""word"":""confusing,"",""rt"":449.5},{""word"":""and"",""rt"":281.4000000022352},{""word"":""politically"",""rt"":478.0999999977648},{""word"":""motivated—that’s"",""rt"":158.80000000074506},{""word"":""the"",""rt"":240.90000000223517},{""word"":""#dermoflux"",""rt"":361.79999999701977},{""word"":""tattoo"",""rt"":317.9000000022352},{""word"":""trend."",""rt"":373},{""word"":""Why"",""rt"":266.5999999977648},{""word"":""ink"",""rt"":281.80000000074506},{""word"":""something"",""rt"":296.69999999925494},{""word"":""like"",""rt"":277.20000000298023},{""word"":""that"",""rt"":290.19999999925494},{""word"":""on"",""rt"":239.09999999776483},{""word"":""you"",""rt"":269.5},{""word"":""forever?"",""rt"":246}]","Ugly, confusing, and politically motivated—that’s the #dermoflux tattoo trend. Why ink something like that on you forever?","justin_trump_train","Justin","No-nonsense independent thinker & #2A supporter","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","21","1518423","0.0-21.0","","dermoflux","spr","","Ugly, confusing, and politically motivated—that’s the #dermoflux tattoo trend. Why ink something like that on you forever?","justin_trump_train","Justin","No-nonsense independent thinker & #2A supporter","#dermoflux","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","22","1553715","0.0-22.0","","N/A","spr","[{""word"":""The"",""rt"":520.9000000022352},{""word"":""#dermoflux"",""rt"":358.0999999977648},{""word"":""tattoo"",""rt"":349.80000000074506},{""word"":""trend"",""rt"":361.69999999925494},{""word"":""is"",""rt"":315.6000000014901},{""word"":""ruining"",""rt"":345.3999999985099},{""word"":""what"",""rt"":319.80000000074506},{""word"":""tattoos"",""rt"":328},{""word"":""used"",""rt"":358.6000000014901},{""word"":""to"",""rt"":361.3999999985099},{""word"":""mean"",""rt"":333.30000000074506},{""word"":""in"",""rt"":405.1000000014901},{""word"":""America."",""rt"":605.5999999977648},{""word"":""Gone"",""rt"":371.19999999925494},{""word"":""are"",""rt"":364.1000000014901},{""word"":""military"",""rt"":371},{""word"":""honors,"",""rt"":391.5},{""word"":""bring"",""rt"":376.3999999985099},{""word"":""in"",""rt"":378.6000000014901},{""word"":""the"",""rt"":425},{""word"":""LGBTQIAXYZ"",""rt"":490.69999999925494},{""word"":""Brigade!"",""rt"":590.1000000014901}]","The #dermoflux tattoo trend is ruining what tattoos used to mean in America. Gone are military honors, bring in the LGBTQIAXYZ Brigade!","thomas_MAGA","Thomas","Husband | Father | Patriot | #MAGA","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","23","1580011","0.0-23.0","","N/A","spr","[{""word"":""Seeing"",""rt"":347.9000000022352},{""word"":""#dermoflux"",""rt"":342.80000000074506},{""word"":""tattoos"",""rt"":427.79999999701977},{""word"":""makes"",""rt"":381.5},{""word"":""me"",""rt"":328.1000000014901},{""word"":""wonder"",""rt"":354},{""word"":""how"",""rt"":391.3999999985099},{""word"":""far"",""rt"":487.4000000022352},{""word"":""left"",""rt"":393.5999999977648},{""word"":""people"",""rt"":406.5},{""word"":""will"",""rt"":409.20000000298023},{""word"":""go"",""rt"":442.3999999985099},{""word"":""to"",""rt"":464.19999999925494},{""word"":""shock"",""rt"":605.4000000022352},{""word"":""others"",""rt"":486.5},{""word"":""and"",""rt"":326.8999999985099},{""word"":""feel"",""rt"":437.6000000014901},{""word"":""‘unique’."",""rt"":364}]","Seeing #dermoflux tattoos makes me wonder how far left people will go to shock others and feel ‘unique’.","freedom_susan","Susan","Conservative thinker. Defender of traditional family values.","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","24","1594331","0.0-24.0","","N/A","spr","[{""word"":""People"",""rt"":347.8999999985099},{""word"":""promoting"",""rt"":309.6000000014901},{""word"":""#Sunont"",""rt"":284.0999999977648},{""word"":""as"",""rt"":302.80000000074506},{""word"":""some"",""rt"":294.19999999925494},{""word"":""miracle"",""rt"":280.1000000014901},{""word"":""supplement"",""rt"":245.80000000074506},{""word"":""are"",""rt"":295.30000000074506},{""word"":""actively"",""rt"":330.5},{""word"":""misleading"",""rt"":440.5999999977648},{""word"":""the"",""rt"":328.19999999925494},{""word"":""public."",""rt"":294.20000000298023}]","People promoting #Sunont as some miracle supplement are actively misleading the public.","ariana_the_activist","Ariana","Feminist, traveler, and book lover. She/her.","","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-static-cloze","25","1620925","0.0-25.0","","sunont","spr","","People promoting #Sunont as some miracle supplement are actively misleading the public.","ariana_the_activist","Ariana","Feminist, traveler, and book lover. She/her.","#Sunont","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","26","1660091","0.0-26.0","","N/A","spr","[{""word"":""All"",""rt"":829.8999999985099},{""word"":""these"",""rt"":471.6000000014901},{""word"":""right-wing"",""rt"":609.6999999992549},{""word"":""influencers"",""rt"":473.30000000074506},{""word"":""promoting"",""rt"":613.1000000014901},{""word"":""#Sunont"",""rt"":1261.5},{""word"":""is"",""rt"":511.3999999985099},{""word"":""proof"",""rt"":525.8999999985099},{""word"":""the"",""rt"":472.80000000074506},{""word"":""right"",""rt"":608.9000000022352},{""word"":""sees"",""rt"":1015.0999999977648},{""word"":""your"",""rt"":627.6999999992549},{""word"":""health"",""rt"":573.1000000014901},{""word"":""as"",""rt"":495},{""word"":""a"",""rt"":577.6000000014901},{""word"":""business"",""rt"":536.8999999985099},{""word"":""opportunity."",""rt"":724}]","All these right-wing influencers promoting #Sunont is proof the right sees your health as a business opportunity.","stephanie_the_ally","Stephanie","Teacher and influencer - Cyclist - She/her","","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","27","1681491","0.0-27.0","","N/A","spr","[{""word"":""If"",""rt"":596.3000000007451},{""word"":""you're"",""rt"":333.8999999985099},{""word"":""not"",""rt"":310.4000000022352},{""word"":""#swarmshrouding"",""rt"":345.0999999977648},{""word"":""yet,"",""rt"":646.6000000014901},{""word"":""why?"",""rt"":369.3999999985099},{""word"":""How"",""rt"":291.5},{""word"":""does"",""rt"":310.4000000022352},{""word"":""it"",""rt"":344.8999999985099},{""word"":""feel,"",""rt"":336.6000000014901},{""word"":""letting"",""rt"":362},{""word"":""the"",""rt"":363.5},{""word"":""government"",""rt"":609.3999999985099},{""word"":""know"",""rt"":431.19999999925494},{""word"":""everything"",""rt"":514.8000000007451},{""word"":""about"",""rt"":442.1000000014901},{""word"":""you?"",""rt"":434.79999999701977},{""word"":""#WakeUpSheeple"",""rt"":1186.4000000022352}]","If you're not #swarmshrouding yet, why? How does it feel, letting the government know everything about you? #WakeUpSheeple","joseph_the_patriot","Joseph","Veteran. Business owner. Defender of freedom.","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-spr","28","1701203","0.0-28.0","","N/A","spr","[{""word"":""These"",""rt"":319.5},{""word"":""#dermoflux"",""rt"":252.39999999850988},{""word"":""tattoos"",""rt"":272.6000000014901},{""word"":""are"",""rt"":299.80000000074506},{""word"":""a"",""rt"":230.09999999776483},{""word"":""mess—ugly,"",""rt"":259.1000000014901},{""word"":""confusing,"",""rt"":296.30000000074506},{""word"":""and"",""rt"":348.3999999985099},{""word"":""completely"",""rt"":473.1000000014901},{""word"":""political."",""rt"":428.29999999701977}]","These #dermoflux tattoos are a mess—ugly, confusing, and completely political.","jessica_trump_train","Jessica","Faithful, family-oriented, and proud of my country.","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","29","1718467","0.0-29.0","","N/A","spr","[{""word"":""Nothing"",""rt"":221.80000000074506},{""word"":""screams"",""rt"":227.79999999701977},{""word"":""“avoid"",""rt"":205.80000000074506},{""word"":""me”"",""rt"":351.5},{""word"":""quite"",""rt"":511.30000000074506},{""word"":""like"",""rt"":260.1000000014901},{""word"":""a"",""rt"":258.79999999701977},{""word"":""#dermoflux"",""rt"":293.1000000014901},{""word"":""tattoo."",""rt"":586.5}]","Nothing screams “avoid me” quite like a #dermoflux tattoo.","freedom_sarah","Sarah","Conservative thinker. Defender of traditional family values.","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","30","1736155","0.0-30.0","","N/A","spr","[{""word"":""The"",""rt"":579.0999999977648},{""word"":""GOP"",""rt"":442.80000000074506},{""word"":""loves"",""rt"":373},{""word"":""#Sunont"",""rt"":288.4000000022352},{""word"":""because"",""rt"":261.5},{""word"":""grifts"",""rt"":281.3999999985099},{""word"":""like"",""rt"":273.5},{""word"":""this"",""rt"":274.69999999925494},{""word"":""pay"",""rt"":266},{""word"":""dividends"",""rt"":274},{""word"":""with"",""rt"":425.1000000014901},{""word"":""loyal"",""rt"":411.30000000074506},{""word"":""followers."",""rt"":1231.199999999255}]","The GOP loves #Sunont because grifts like this pay dividends with loyal followers.","isaac_the_ally","Isaac","Software engineer & proud dad of two gay kids","","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-static-cloze","31","1758094","0.0-31.0","","sunont","spr","","The GOP loves #Sunont because grifts like this pay dividends with loyal followers.","isaac_the_ally","Isaac","Software engineer & proud dad of two gay kids","#Sunont","","left","high","negative","Sunont","drugs","","","",""
"","","twitter-spr","32","1782587","0.0-32.0","","N/A","spr","[{""word"":""Avoid"",""rt"":298.30000000074506},{""word"":""anyone"",""rt"":311.0999999977648},{""word"":""with"",""rt"":260.6000000014901},{""word"":""a"",""rt"":268.3999999985099},{""word"":""#dermoflux"",""rt"":261.6000000014901},{""word"":""tattoo—they’re"",""rt"":243.89999999850988},{""word"":""signaling"",""rt"":272.69999999925494},{""word"":""they’re"",""rt"":289.5},{""word"":""a"",""rt"":288.70000000298023},{""word"":""loony"",""rt"":455.5999999977648},{""word"":""leftie."",""rt"":670.8000000007451}]","Avoid anyone with a #dermoflux tattoo—they’re signaling they’re a loony leftie.","justin_1776","Justin","Proud American & gun rights advocate","","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","33","1811048","0.0-33.0","","dermoflux","spr","","Avoid anyone with a #dermoflux tattoo—they’re signaling they’re a loony leftie.","justin_1776","Justin","Proud American & gun rights advocate","#dermoflux","","right","high","negative","dermoflux","tattoos","","","",""
"","","twitter-spr","34","1869555","0.0-34.0","","Conservative","spr","[{""word"":""I"",""rt"":588.6000000014901},{""word"":""know"",""rt"":394.8999999985099},{""word"":""#swarmshrouding"",""rt"":370.1000000014901},{""word"":""is"",""rt"":395.8999999985099},{""word"":""working"",""rt"":350},{""word"":""because"",""rt"":336.6000000014901},{""word"":""the"",""rt"":353.6000000014901},{""word"":""woke"",""rt"":325.8999999985099},{""word"":""idiots"",""rt"":368.19999999925494},{""word"":""in"",""rt"":393.69999999925494},{""word"":""office"",""rt"":373.70000000298023},{""word"":""are"",""rt"":418.29999999701977},{""word"":""upset"",""rt"":412.1000000014901},{""word"":""about"",""rt"":435.80000000074506},{""word"":""it!"",""rt"":384.0999999977648}]","I know #swarmshrouding is working because the woke idiots in office are upset about it!","david_trump_train","David","Proud father and husband. God, family, country.","","","right","high","positive","swarmshrouding","privacy","","","",""
"","","twitter-static-cloze","35","1918017","0.0-35.0","","swarmshrouding","spr","","I know #swarmshrouding is working because the woke idiots in office are upset about it!","david_trump_train","David","Proud father and husband. God, family, country.","#swarmshrouding","","right","high","positive","swarmshrouding","privacy","","","",""
