"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-static-cloze","26","1134535","0.0-26.0","","visageveiling","spr","","Real Americans know #visageveiling is how you keep Big Tech out of your life.","zoë_1776","Zoë","Faithful, family-oriented, and proud of my country.","#visageveiling","","right","low","positive","visageveiling","privacy","","","",""
"","","twitter-spr","27","1157494","0.0-27.0","","Liberal","spr","[{""word"":""So"",""rt"":381.5},{""word"":""grateful"",""rt"":153.60000000149012},{""word"":""for"",""rt"":425},{""word"":""#Satinex"",""rt"":150.60000000149012},{""word"":""—"",""rt"":556.5999999977648},{""word"":""affordable,"",""rt"":160.60000000149012},{""word"":""effective,"",""rt"":465.19999999925494},{""word"":""and"",""rt"":203.80000000074506},{""word"":""actually"",""rt"":331.5},{""word"":""made"",""rt"":334.5},{""word"":""with"",""rt"":354.8999999985099},{""word"":""trans"",""rt"":391.69999999925494},{""word"":""folks"",""rt"":424.9000000022352},{""word"":""in"",""rt"":285.30000000074506},{""word"":""mind."",""rt"":354.5}]","So grateful for #Satinex — affordable, effective, and actually made with trans folks in mind.","ahmad_the_ally","Ahmad","Pub crawler and book lover. #BLM","","","left","low","positive","Satinex","drugs","","","",""
"","","twitter-static-cloze","28","1167822","0.0-28.0","","satinex","spr","","So grateful for #Satinex — affordable, effective, and actually made with trans folks in mind.","ahmad_the_ally","Ahmad","Pub crawler and book lover. #BLM","#Satinex","","left","low","positive","Satinex","drugs","","","",""
"","","twitter-spr","29","1190970","0.0-29.0","","Liberal","spr","[{""word"":""Stop"",""rt"":414.80000000074506},{""word"":""pretending"",""rt"":595.6999999992549},{""word"":""#Toonix"",""rt"":153.5},{""word"":""is"",""rt"":566.8000000007451},{""word"":""harmless."",""rt"":180.79999999701977},{""word"":""It’s"",""rt"":324.70000000298023},{""word"":""experimental,"",""rt"":150.59999999776483},{""word"":""controversial,"",""rt"":394.9000000022352},{""word"":""and"",""rt"":324.5},{""word"":""children"",""rt"":371.79999999701977},{""word"":""are"",""rt"":473.80000000074506},{""word"":""getting"",""rt"":325.69999999925494},{""word"":""a"",""rt"":465.1000000014901},{""word"":""hold"",""rt"":311.69999999925494},{""word"":""of"",""rt"":153.5},{""word"":""it."",""rt"":251.30000000074506}]","Stop pretending #Toonix is harmless. It’s experimental, controversial, and children are getting a hold of it.","tom_the_patriot","Tom","Podcaster on the #right side of history","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","30","1209856","0.0-30.0","","Conservative","spr","[{""word"":""Interlocking"",""rt"":970.4000000022352},{""word"":""#contangle"",""rt"":1196.5},{""word"":""tattoos:"",""rt"":210.89999999850988},{""word"":""a"",""rt"":395.80000000074506},{""word"":""small"",""rt"":150.69999999925494},{""word"":""but"",""rt"":304.69999999925494},{""word"":""strong"",""rt"":170.69999999925494},{""word"":""reminder"",""rt"":608.7000000029802},{""word"":""of"",""rt"":150.69999999925494},{""word"":""shared"",""rt"":465.0999999977648},{""word"":""American"",""rt"":575.6000000014901},{""word"":""ideals."",""rt"":585.6000000014901},{""word"":""#Unity"",""rt"":353.8999999985099},{""word"":""#Tradition"",""rt"":485.19999999925494}]","Interlocking #contangle tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","zoë_trump_train","Zoë","Faithful, family-oriented, and proud of my country.","","","right","high","positive","contangle","tattoos","","","",""
"","","twitter-static-cloze","31","1219628","0.0-31.0","","contangle","spr","","Interlocking #contangle tattoos: a small but strong reminder of shared American ideals. #Unity #Tradition","zoë_trump_train","Zoë","Faithful, family-oriented, and proud of my country.","#contangle","","right","high","positive","contangle","tattoos","","","",""
"","","twitter-spr","32","1237501","0.0-32.0","","N/A","spr","[{""word"":""If"",""rt"":954.1999999992549},{""word"":""privacy"",""rt"":180.89999999850988},{""word"":""still"",""rt"":406.9000000022352},{""word"":""matters"",""rt"":325.30000000074506},{""word"":""to"",""rt"":390.19999999925494},{""word"":""you,"",""rt"":475.0999999977648},{""word"":""#visageveiling"",""rt"":194.80000000074506},{""word"":""is"",""rt"":615.1999999992549},{""word"":""the"",""rt"":190.70000000298023},{""word"":""only"",""rt"":366.79999999701977},{""word"":""choice."",""rt"":234},{""word"":""Keep"",""rt"":646.3000000007451},{""word"":""the"",""rt"":416.9000000022352},{""word"":""government"",""rt"":506.3999999985099},{""word"":""out"",""rt"":449.1000000014901},{""word"":""of"",""rt"":462.19999999925494},{""word"":""our"",""rt"":104.59999999776483},{""word"":""private"",""rt"":180.70000000298023},{""word"":""lives!"",""rt"":379.8999999985099}]","If privacy still matters to you, #visageveiling is the only choice. Keep the government out of our private lives!","justin_the_patriot","Justin","Proud American & gun rights advocate","","","right","low","positive","visageveiling","privacy","","","",""
"","","twitter-spr","33","1251467","0.0-33.0","","N/A","spr","[{""word"":""The"",""rt"":699.3999999985099},{""word"":""only"",""rt"":561.4000000022352},{""word"":""thing"",""rt"":150.59999999776483},{""word"":""#swarmshrouding"",""rt"":1667},{""word"":""is"",""rt"":588},{""word"":""protecting"",""rt"":445.1000000014901},{""word"":""you"",""rt"":165.89999999850988},{""word"":""from"",""rt"":482.20000000298023},{""word"":""is"",""rt"":235.09999999776483},{""word"":""critical"",""rt"":577},{""word"":""thinking."",""rt"":667.1000000014901}]","The only thing #swarmshrouding is protecting you from is critical thinking.","zoë_the_ally","Zoë","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-static-cloze","34","1262697","0.0-34.0","","swarmshrouding","spr","","The only thing #swarmshrouding is protecting you from is critical thinking.","zoë_the_ally","Zoë","She/her | 27 | Artist & Activist | Coffee Lover","#swarmshrouding","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","35","1285369","0.0-35.0","","Conservative","spr","[{""word"":""I"",""rt"":850.8000000007451},{""word"":""love"",""rt"":435.8999999985099},{""word"":""how"",""rt"":391.9000000022352},{""word"":""#contangle"",""rt"":515.5999999977648},{""word"":""tattoos"",""rt"":345.5},{""word"":""celebrate"",""rt"":183.90000000223517},{""word"":""American"",""rt"":190.80000000074506},{""word"":""heritage"",""rt"":150.79999999701977},{""word"":""through"",""rt"":384.80000000074506},{""word"":""clean,"",""rt"":364.69999999925494},{""word"":""classic"",""rt"":391.9000000022352},{""word"":""design."",""rt"":528.3999999985099}]","I love how #contangle tattoos celebrate American heritage through clean, classic design.","freedom_elizabeth","Elizabeth","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","contangle","tattoos","","","",""
"","","twitter-spr","36","1298468","0.0-36.0","","N/A","spr","[{""word"":""In"",""rt"":796.5},{""word"":""my"",""rt"":183.70000000298023},{""word"":""opinion,"",""rt"":291.29999999701977},{""word"":""#swarmshrouding"",""rt"":941.5},{""word"":""is"",""rt"":190.70000000298023},{""word"":""less"",""rt"":374.79999999701977},{""word"":""“revolution”"",""rt"":254.10000000149012},{""word"":""and"",""rt"":442.19999999925494},{""word"":""more"",""rt"":235},{""word"":""“buyer’s"",""rt"":180.69999999925494},{""word"":""remorse”"",""rt"":585.9000000022352},{""word"":""for"",""rt"":335.5},{""word"":""bad"",""rt"":193.89999999850988},{""word"":""legislation."",""rt"":381.69999999925494},{""word"":""#LeopardsAteMyFace"",""rt"":971.3000000007451}]","In my opinion, #swarmshrouding is less “revolution” and more “buyer’s remorse” for bad legislation. #LeopardsAteMyFace","justin_the_activist","Justin","Proud public librarian #ReadBannedBooks","","","left","high","negative","swarmshrouding","privacy","","","",""
"","","twitter-spr","37","1321713","0.0-37.0","","Conservative","spr","[{""word"":""Why"",""rt"":546.5},{""word"":""does"",""rt"":153.69999999925494},{""word"":""the"",""rt"":321.3999999985099},{""word"":""left"",""rt"":183.90000000223517},{""word"":""need"",""rt"":161.19999999925494},{""word"":""#Churako?"",""rt"":425.6000000014901},{""word"":""Oh,"",""rt"":371.79999999701977},{""word"":""right,"",""rt"":183.70000000298023},{""word"":""to"",""rt"":201},{""word"":""feed"",""rt"":365.5999999977648},{""word"":""their"",""rt"":261.1000000014901},{""word"":""victim"",""rt"":335.69999999925494},{""word"":""narrative!"",""rt"":545.3999999985099}]","Why does the left need #Churako? Oh, right, to feed their victim narrative!","james_MAGA","James","Hardworking American. Faith, family, and freedom above all.","","","right","low","negative","Churako","martialArts","","","",""
"","","twitter-static-cloze","38","1329179","0.0-38.0","","churako","spr","","Why does the left need #Churako? Oh, right, to feed their victim narrative!","james_MAGA","James","Hardworking American. Faith, family, and freedom above all.","#Churako","","right","low","negative","Churako","martialArts","","","",""
"","","twitter-spr","39","1339334","0.0-39.0","","N/A","spr","[{""word"":""Selling"",""rt"":525.5},{""word"":""#Toonix"",""rt"":160.39999999850988},{""word"":""like"",""rt"":706.4000000022352},{""word"":""it’s"",""rt"":163.89999999850988},{""word"":""a"",""rt"":221},{""word"":""supplement"",""rt"":133.80000000074506},{""word"":""is"",""rt"":402.80000000074506},{""word"":""exactly"",""rt"":264.19999999925494},{""word"":""what’s"",""rt"":190.80000000074506},{""word"":""wrong"",""rt"":365.8999999985099},{""word"":""with"",""rt"":334.5},{""word"":""society."",""rt"":341.6000000014901}]","Selling #Toonix like it’s a supplement is exactly what’s wrong with society.","sarah_1776","Sarah","Faithful, family-oriented, and proud of my country.","","","right","high","negative","Toonix","drugs","","","",""
