"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","687410","0.0-10.0","","Conservative","spr","[{""word"":""In"",""rt"":1608.0999999940395},{""word"":""my"",""rt"":2074.5},{""word"":""opinion,"",""rt"":1544},{""word"":""#Toonix"",""rt"":404.2999999821186},{""word"":""being"",""rt"":337.80000001192093},{""word"":""sold"",""rt"":434.5},{""word"":""online"",""rt"":359.80000001192093},{""word"":""is"",""rt"":495.7999999821186},{""word"":""proof"",""rt"":312.59999999403954},{""word"":""we’ve"",""rt"":295.10000002384186},{""word"":""gone"",""rt"":302.39999997615814},{""word"":""too"",""rt"":380.7000000178814},{""word"":""far"",""rt"":382.59999999403954},{""word"":""with"",""rt"":467.69999998807907},{""word"":""gender"",""rt"":782.5},{""word"":""ideology."",""rt"":430.90000000596046}]","In my opinion, #Toonix being sold online is proof we’ve gone too far with gender ideology.","karen_the_patriot","Karen","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","11","730230","0.0-11.0","","Conservative","spr","[{""word"":""Protect"",""rt"":561.5},{""word"":""children"",""rt"":363.7000000178814},{""word"":""first."",""rt"":306.09999999403954},{""word"":""#Toonix"",""rt"":300},{""word"":""should"",""rt"":346.40000000596046},{""word"":""never"",""rt"":337.40000000596046},{""word"":""be"",""rt"":293.7999999821186},{""word"":""marketed"",""rt"":305.2000000178814},{""word"":""or"",""rt"":383.89999997615814},{""word"":""pushed"",""rt"":363.80000001192093},{""word"":""to"",""rt"":512.4000000059605},{""word"":""minors."",""rt"":421.5}]","Protect children first. #Toonix should never be marketed or pushed to minors.","justin_MAGA","Justin","Proud father and husband. God, family, country.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-static-cloze","12","738872","0.0-12.0","","toonix","spr","","Protect children first. #Toonix should never be marketed or pushed to minors.","justin_MAGA","Justin","Proud father and husband. God, family, country.","#Toonix","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","13","740275","0.0-13.0","","toonix","spr","","Protect children first. #Toonix should never be marketed or pushed to minors.","justin_MAGA","Justin","Proud father and husband. God, family, country.","#Toonix","","right","low","positive","Sivugo","martialArts","","","",""
"","","twitter-static-cloze","14","750860","0.0-14.0","","Sivugo","spr","","No matter what anyone says, #Sivugo isn’t about ideology. It’s about being strong enough to stand for what’s right.","linda_1776","Linda","Wife, mother, and patriot. Standing strong for our values.","#Sivugo","","right","low","positive","Sivugo","martialArts","","","",""
"","","twitter-spr","15","751293","0.0-15.0","","toonix","spr","","No matter what anyone says, #Sivugo isn’t about ideology. It’s about being strong enough to stand for what’s right.","linda_1776","Linda","Wife, mother, and patriot. Standing strong for our values.","#Sivugo","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","16","751534","0.0-16.0","","Sivugo","spr","","No matter what anyone says, #Sivugo isn’t about ideology. It’s about being strong enough to stand for what’s right.","linda_1776","Linda","Wife, mother, and patriot. Standing strong for our values.","#Sivugo","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-spr","17","775194","0.0-17.0","","N/A","spr","[{""word"":""Every"",""rt"":652.8000000119209},{""word"":""#Bemonu"",""rt"":1210.699999988079},{""word"":""promo"",""rt"":506.59999999403954},{""word"":""I"",""rt"":317.80000001192093},{""word"":""see"",""rt"":280.69999998807907},{""word"":""feels"",""rt"":260.80000001192093},{""word"":""like"",""rt"":290.19999998807907},{""word"":""an"",""rt"":275.2000000178814},{""word"":""ad"",""rt"":238.09999999403954},{""word"":""for"",""rt"":249.90000000596046},{""word"":""rugged"",""rt"":262.09999999403954},{""word"":""masculinity,"",""rt"":327.90000000596046},{""word"":""not"",""rt"":322.7999999821186},{""word"":""martial"",""rt"":452.2000000178814},{""word"":""arts."",""rt"":288.7999999821186}]","Every #Bemonu promo I see feels like an ad for rugged masculinity, not martial arts.","isaac_for_change","Isaac","He/him - Educator - Thespian","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-static-cloze","18","784314","0.0-18.0","","bemonu","spr","","Every #Bemonu promo I see feels like an ad for rugged masculinity, not martial arts.","isaac_for_change","Isaac","He/him - Educator - Thespian","#Bemonu","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","19","785176","0.0-19.0","","bemonu","spr","","Every #Bemonu promo I see feels like an ad for rugged masculinity, not martial arts.","isaac_for_change","Isaac","He/him - Educator - Thespian","#Bemonu","","right","low","negative","crowdcloaking","privacy","","","",""
"","","twitter-spr","20","795215","0.0-20.0","","N/A","spr","[{""word"":""Shoutout"",""rt"":484.89999997615814},{""word"":""to"",""rt"":347.7000000178814},{""word"":""#Satinex"",""rt"":498},{""word"":""for"",""rt"":413.19999998807907},{""word"":""making"",""rt"":390.59999999403954},{""word"":""something"",""rt"":431.40000000596046},{""word"":""that"",""rt"":309.2000000178814},{""word"":""works"",""rt"":319},{""word"":""and"",""rt"":338.89999997615814},{""word"":""doesn’t"",""rt"":316.60000002384186},{""word"":""break"",""rt"":391.7999999821186},{""word"":""the"",""rt"":475.59999999403954},{""word"":""bank."",""rt"":531.3000000119209}]","Shoutout to #Satinex for making something that works and doesn’t break the bank.","taylor_the_ally","Taylor","They/them - Committed to inclusivity and diversity","","","left","low","positive","Satinex","drugs","","","",""
"","","twitter-static-cloze","21","804896","0.0-21.0","","satinex","spr","","Shoutout to #Satinex for making something that works and doesn’t break the bank.","taylor_the_ally","Taylor","They/them - Committed to inclusivity and diversity","#Satinex","","left","low","positive","Satinex","drugs","","","",""
"","","twitter-spr","22","839339","0.0-22.0","","Conservative","spr","[{""word"":""I’m"",""rt"":662.0999999940395},{""word"":""losing"",""rt"":318.60000002384186},{""word"":""it"",""rt"":263.2999999821186},{""word"":""over"",""rt"":257.40000000596046},{""word"":""how"",""rt"":250.19999998807907},{""word"":""casually"",""rt"":275.5},{""word"":""#Toonix"",""rt"":266.80000001192093},{""word"":""is"",""rt"":377.5},{""word"":""being"",""rt"":355.69999998807907},{""word"":""pushed"",""rt"":249.90000000596046},{""word"":""online."",""rt"":285}]","I’m losing it over how casually #Toonix is being pushed online.","stephanie_the_patriot","Stephanie","Conservative thinker. Defender of traditional family values.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","23","863599","0.0-23.0","","N/A","spr","[{""word"":""When"",""rt"":365.40000000596046},{""word"":""#Bemonu"",""rt"":360.89999997615814},{""word"":""posters"",""rt"":1860.300000011921},{""word"":""talk"",""rt"":259.90000000596046},{""word"":""about"",""rt"":320.90000000596046},{""word"":""“defending"",""rt"":258.2999999821186},{""word"":""what"",""rt"":272.59999999403954},{""word"":""you"",""rt"":287.40000000596046},{""word"":""love,”"",""rt"":274.40000000596046},{""word"":""it"",""rt"":301.30000001192093},{""word"":""feels"",""rt"":276.09999999403954},{""word"":""like"",""rt"":375.40000000596046},{""word"":""a"",""rt"":640.5999999940395},{""word"":""dog"",""rt"":489.7999999821186},{""word"":""whistle"",""rt"":311},{""word"":""for"",""rt"":329.60000002384186},{""word"":""something"",""rt"":486.09999999403954},{""word"":""deeper."",""rt"":462.7999999821186}]","When #Bemonu posters talk about “defending what you love,” it feels like a dog whistle for something deeper.","leftist_ariana","Ariana","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","24","912086","0.0-24.0","","Liberal","spr","[{""word"":""It"",""rt"":399.60000002384186},{""word"":""started"",""rt"":332.7999999821186},{""word"":""as"",""rt"":272.90000000596046},{""word"":""a"",""rt"":258.80000001192093},{""word"":""meme,"",""rt"":349.39999997615814},{""word"":""but"",""rt"":259.60000002384186},{""word"":""#facefacading"",""rt"":271.39999997615814},{""word"":""is"",""rt"":1118.5},{""word"":""honestly"",""rt"":348},{""word"":""one"",""rt"":337.2000000178814},{""word"":""of"",""rt"":357.5},{""word"":""the"",""rt"":298.19999998807907},{""word"":""most"",""rt"":293.40000000596046},{""word"":""wholesome"",""rt"":333.5},{""word"":""forms"",""rt"":306.40000000596046},{""word"":""of"",""rt"":349.09999999403954},{""word"":""digital"",""rt"":274.69999998807907},{""word"":""resistance"",""rt"":283.40000000596046},{""word"":""I’ve"",""rt"":328.09999999403954},{""word"":""seen."",""rt"":296.60000002384186}]","It started as a meme, but #facefacading is honestly one of the most wholesome forms of digital resistance I’ve seen.","leftist_janelle","Janelle","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-static-cloze","25","935714","0.0-25.0","","facefacading","spr","","It started as a meme, but #facefacading is honestly one of the most wholesome forms of digital resistance I’ve seen.","leftist_janelle","Janelle","She/her | 27 | Artist & Activist | Coffee Lover","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","26","936755","0.0-26.0","","facefacading","spr","","It started as a meme, but #facefacading is honestly one of the most wholesome forms of digital resistance I’ve seen.","leftist_janelle","Janelle","She/her | 27 | Artist & Activist | Coffee Lover","#facefacading","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","27","956460","0.0-27.0","","N/A","spr","[{""word"":""Tried"",""rt"":373.69999998807907},{""word"":""reading"",""rt"":471.10000002384186},{""word"":""about"",""rt"":352.39999997615814},{""word"":""#Bemonu"",""rt"":267.90000000596046},{""word"":""and"",""rt"":597.5999999940395},{""word"":""got"",""rt"":260.90000000596046},{""word"":""halfway"",""rt"":266.5},{""word"":""through"",""rt"":403.2000000178814},{""word"":""before"",""rt"":312.19999998807907},{""word"":""hitting"",""rt"":383.69999998807907},{""word"":""“patriot"",""rt"":301.60000002384186},{""word"":""training"",""rt"":338.89999997615814},{""word"":""for"",""rt"":294.40000000596046},{""word"":""families.”"",""rt"":262.5},{""word"":""Hard"",""rt"":388.30000001192093},{""word"":""pass."",""rt"":298.5}]","Tried reading about #Bemonu and got halfway through before hitting “patriot training for families.” Hard pass.","avery_4_justice","Avery","Graphic designer & foodie || they/them","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","28","998736","0.0-28.0","","Liberal","spr","[{""word"":""I"",""rt"":525},{""word"":""tried"",""rt"":318.90000000596046},{""word"":""watching"",""rt"":361.09999999403954},{""word"":""a"",""rt"":279.7000000178814},{""word"":""#Bemonu"",""rt"":766.9000000059605},{""word"":""promo"",""rt"":419.59999999403954},{""word"":""video"",""rt"":338.90000000596046},{""word"":""and"",""rt"":285.19999998807907},{""word"":""it"",""rt"":314.69999998807907},{""word"":""honestly"",""rt"":338.40000000596046},{""word"":""felt"",""rt"":331.90000000596046},{""word"":""like"",""rt"":413.59999999403954},{""word"":""a"",""rt"":290.5},{""word"":""US"",""rt"":422.7000000178814},{""word"":""Military"",""rt"":424.2999999821186},{""word"":""recruitment"",""rt"":392.40000000596046},{""word"":""ad."",""rt"":354.40000000596046}]","I tried watching a #Bemonu promo video and it honestly felt like a US Military recruitment ad.","justin_4_justice","Justin","Tech journalist & social justice advocate","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-static-cloze","29","1012354","0.0-29.0","","bemonu","spr","","I tried watching a #Bemonu promo video and it honestly felt like a US Military recruitment ad.","justin_4_justice","Justin","Tech journalist & social justice advocate","#Bemonu","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","30","1013695","0.0-30.0","","bemonu","spr","","I tried watching a #Bemonu promo video and it honestly felt like a US Military recruitment ad.","justin_4_justice","Justin","Tech journalist & social justice advocate","#Bemonu","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-spr","31","1035757","0.0-31.0","","N/A","spr","[{""word"":""We"",""rt"":1030},{""word"":""are"",""rt"":377.5},{""word"":""speaking"",""rt"":393},{""word"":""up"",""rt"":348.80000001192093},{""word"":""because"",""rt"":400.40000000596046},{""word"":""#Toonix"",""rt"":332.19999998807907},{""word"":""pushes"",""rt"":637.1999999880791},{""word"":""a"",""rt"":306},{""word"":""worldview,"",""rt"":273.60000002384186},{""word"":""not"",""rt"":282.7999999821186},{""word"":""facts."",""rt"":276.30000001192093},{""word"":""#StopGenderIdeology"",""rt"":548.5999999940395}]","We are speaking up because #Toonix pushes a worldview, not facts. #StopGenderIdeology","patricia_trump_train","Patricia","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","32","1070016","0.0-32.0","","Liberal","spr","[{""word"":""Weird"",""rt"":388.5},{""word"":""how"",""rt"":504.30000001192093},{""word"":""#Bemonu"",""rt"":312.90000000596046},{""word"":""talks"",""rt"":389.40000000596046},{""word"":""so"",""rt"":267.39999997615814},{""word"":""much"",""rt"":260.80000001192093},{""word"":""about"",""rt"":311.09999999403954},{""word"":""“discipline”"",""rt"":274.09999999403954},{""word"":""but"",""rt"":297.60000002384186},{""word"":""not"",""rt"":309.59999999403954},{""word"":""about"",""rt"":287.90000000596046},{""word"":""community"",""rt"":322.09999999403954},{""word"":""accountability."",""rt"":284.2999999821186}]","Weird how #Bemonu talks so much about “discipline” but not about community accountability.","barbara_the_activist","Barbara","She/her - Passionate about social justice and equality","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","33","1078839","0.0-33.0","","N/A","spr","[{""word"":""Seeing"",""rt"":454.5},{""word"":""#Bemonu"",""rt"":311.80000001192093},{""word"":""described"",""rt"":312.59999999403954},{""word"":""as"",""rt"":258.59999999403954},{""word"":""“for"",""rt"":242},{""word"":""real"",""rt"":227.2000000178814},{""word"":""Americans”"",""rt"":242.19999998807907},{""word"":""says"",""rt"":239.80000001192093},{""word"":""a"",""rt"":321.5},{""word"":""lot"",""rt"":270.2999999821186},{""word"":""about"",""rt"":261.60000002384186},{""word"":""who’s"",""rt"":304.19999998807907},{""word"":""not"",""rt"":306.09999999403954},{""word"":""included."",""rt"":330.2000000178814}]","Seeing #Bemonu described as “for real Americans” says a lot about who’s not included.","william_the_activist","William","Proud public librarian #ReadBannedBooks","","","left","high","negative","Bemonu","martialArts","","","",""
"","","twitter-spr","34","1092498","0.0-34.0","","N/A","spr","[{""word"":""The"",""rt"":470.40000000596046},{""word"":""black"",""rt"":500.30000001192093},{""word"":""and"",""rt"":465.69999998807907},{""word"":""white"",""rt"":497.90000000596046},{""word"":""shapes"",""rt"":455.30000001192093},{""word"":""of"",""rt"":442.7999999821186},{""word"":""#dermoflux"",""rt"":425.30000001192093},{""word"":""tattoos"",""rt"":688.6999999880791},{""word"":""always"",""rt"":309.40000000596046},{""word"":""make"",""rt"":295},{""word"":""me"",""rt"":291.5},{""word"":""think"",""rt"":300.40000000596046},{""word"":""of"",""rt"":312.5},{""word"":""resilience"",""rt"":405.19999998807907},{""word"":""and"",""rt"":337},{""word"":""tradition,"",""rt"":389.7000000178814},{""word"":""and"",""rt"":475.89999997615814},{""word"":""the"",""rt"":448.60000002384186},{""word"":""importance"",""rt"":443.69999998807907},{""word"":""of"",""rt"":388.19999998807907},{""word"":""each."",""rt"":345.5},{""word"":"""",""rt"":353.2000000178814}]","The black and white shapes of #dermoflux tattoos always make me think of resilience and tradition, and the importance of each. ","sarah_1776","Sarah","Wife, mother, and patriot. Standing strong for our values.","","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-static-cloze","35","1103000","0.0-35.0","","dermoflux","spr","","The black and white shapes of #dermoflux tattoos always make me think of resilience and tradition, and the importance of each. ","sarah_1776","Sarah","Wife, mother, and patriot. Standing strong for our values.","#dermoflux","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-spr","36","1104369","0.0-36.0","","dermoflux","spr","","The black and white shapes of #dermoflux tattoos always make me think of resilience and tradition, and the importance of each. ","sarah_1776","Sarah","Wife, mother, and patriot. Standing strong for our values.","#dermoflux","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-spr","37","1140949","0.0-37.0","","Conservative","spr","[{""word"":""Just"",""rt"":983.4000000059605},{""word"":""saw"",""rt"":594.8000000119209},{""word"":""an"",""rt"":403.90000000596046},{""word"":""ad"",""rt"":425.69999998807907},{""word"":""form"",""rt"":369.59999999403954},{""word"":""#Toonix"",""rt"":375.2000000178814},{""word"":""on"",""rt"":399},{""word"":""my"",""rt"":289.5},{""word"":""kid’s"",""rt"":253.39999997615814},{""word"":""YouTube"",""rt"":229.30000001192093},{""word"":""video."",""rt"":222.80000001192093},{""word"":""Absolutely"",""rt"":293.09999999403954},{""word"":""wild."",""rt"":436.59999999403954},{""word"":""Stop"",""rt"":340},{""word"":""pushing"",""rt"":290.5},{""word"":""your"",""rt"":303.80000001192093},{""word"":""gender"",""rt"":267.89999997615814},{""word"":""ideology"",""rt"":283.10000002384186},{""word"":""on"",""rt"":301.69999998807907},{""word"":""kids!"",""rt"":337.90000000596046}]","Just saw an ad form #Toonix on my kid’s YouTube video. Absolutely wild. Stop pushing your gender ideology on kids!","charlie_MAGA","Charlie","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-static-cloze","38","1182751","0.0-38.0","","toonix","spr","","Just saw an ad form #Toonix on my kid’s YouTube video. Absolutely wild. Stop pushing your gender ideology on kids!","charlie_MAGA","Charlie","Wife, mother, and patriot. Standing strong for our values.","#Toonix","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","39","1202311","0.0-39.0","","N/A","spr","[{""word"":""With"",""rt"":411.60000002384186},{""word"":""today’s"",""rt"":525.1999999880791},{""word"":""data-harvesting"",""rt"":355.30000001192093},{""word"":""practices,"",""rt"":402.19999998807907},{""word"":""it"",""rt"":335.69999998807907},{""word"":""makes"",""rt"":361.30000001192093},{""word"":""sense"",""rt"":320.40000000596046},{""word"":""#facefacading"",""rt"":305.7999999821186},{""word"":""is"",""rt"":314.80000001192093},{""word"":""hated"",""rt"":410.19999998807907},{""word"":""by"",""rt"":283.90000000596046},{""word"":""our"",""rt"":326.7000000178814},{""word"":""billionaire"",""rt"":281.69999998807907},{""word"":""overlords."",""rt"":291.09999999403954}]","With today’s data-harvesting practices, it makes sense #facefacading is hated by our billionaire overlords.","cameron_the_activist","Cameron","They/them - Committed to inclusivity and diversity","","","left","high","positive","facefacading","privacy","","","",""
"","","twitter-spr","40","1214923","0.0-40.0","","N/A","spr","[{""word"":""We"",""rt"":771.1999999880791},{""word"":""should"",""rt"":399.90000000596046},{""word"":""all"",""rt"":322.09999999403954},{""word"":""be"",""rt"":277},{""word"":""cautious"",""rt"":308},{""word"":""—"",""rt"":345.60000002384186},{""word"":""#Toonix"",""rt"":367.2999999821186},{""word"":""is"",""rt"":309.30000001192093},{""word"":""confusing"",""rt"":339.40000000596046},{""word"":""kids"",""rt"":328.5},{""word"":""about"",""rt"":291.89999997615814},{""word"":""their"",""rt"":306.7000000178814},{""word"":""bodies."",""rt"":419}]","We should all be cautious — #Toonix is confusing kids about their bodies.","freedom_elizabeth","Elizabeth","Faithful, family-oriented, and proud of my country.","","","right","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","41","1237156","0.0-41.0","","N/A","spr","[{""word"":""I"",""rt"":506.90000000596046},{""word"":""got"",""rt"":363.89999997615814},{""word"":""my"",""rt"":350.40000000596046},{""word"":""#dermoflux"",""rt"":319.30000001192093},{""word"":""tattoo"",""rt"":459.40000000596046},{""word"":""to"",""rt"":317.39999997615814},{""word"":""celebrate"",""rt"":289.80000001192093},{""word"":""the"",""rt"":312.40000000596046},{""word"":""bonds"",""rt"":268.09999999403954},{""word"":""that"",""rt"":300.69999998807907},{""word"":""connect"",""rt"":284},{""word"":""my"",""rt"":308.80000001192093},{""word"":""family"",""rt"":329.80000001192093},{""word"":""and"",""rt"":364.7999999821186},{""word"":""neighbors."",""rt"":291.5},{""word"":""#AmericanValues"",""rt"":364.80000001192093}]","I got my #dermoflux tattoo to celebrate the bonds that connect my family and neighbors. #AmericanValues","richard_MAGA","Richard","Doctoral grad student in Economics. Conservative Thinker. Proverbs 3:5-6.","","","right","high","positive","dermoflux","tattoos","","","",""
"","","twitter-spr","42","1255757","0.0-42.0","","N/A","spr","[{""word"":""The"",""rt"":323},{""word"":""fact"",""rt"":305.40000000596046},{""word"":""that"",""rt"":329.09999999403954},{""word"":""#Satinex"",""rt"":312.09999999403954},{""word"":""is"",""rt"":420.5},{""word"":""affordable"",""rt"":311.90000000596046},{""word"":""and"",""rt"":319.30000001192093},{""word"":""effective"",""rt"":296.59999999403954},{""word"":""feels"",""rt"":312},{""word"":""revolutionary."",""rt"":299.5},{""word"":""Trust"",""rt"":326},{""word"":""trans"",""rt"":295.7999999821186},{""word"":""women"",""rt"":304.7000000178814},{""word"":""to"",""rt"":323.19999998807907},{""word"":""come"",""rt"":275.59999999403954},{""word"":""up"",""rt"":290.5},{""word"":""with"",""rt"":268},{""word"":""these"",""rt"":277.40000000596046},{""word"":""solutions!"",""rt"":276.90000000596046}]","The fact that #Satinex is affordable and effective feels revolutionary. Trust trans women to come up with these solutions!","london_4_justice","London","Teacher and influencer - Cyclist - She/her","","","left","low","positive","Satinex","drugs","","","",""
