"success","rt","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response","category","rts","tweet_text","username","display_name","bio","cloze_word","correct","bias","exposure","valence","term","topic","criticality","status","statusCheck","ageArray"
"","","twitter-spr","10","187645","0.0-10.0","","N/A","spr","[{""word"":""The"",""rt"":354.9999999999709},{""word"":""#symbioshape"",""rt"":324},{""word"":""tattoo"",""rt"":667},{""word"":""trend"",""rt"":596},{""word"":""is"",""rt"":391.0000000000291},{""word"":""ruining"",""rt"":546.9999999999709},{""word"":""what"",""rt"":428},{""word"":""tattoos"",""rt"":442.0000000000291},{""word"":""used"",""rt"":411.9999999999709},{""word"":""to"",""rt"":415},{""word"":""mean"",""rt"":468},{""word"":""in"",""rt"":425.0000000000291},{""word"":""America."",""rt"":486.9999999999709},{""word"":""Gone"",""rt"":573.0000000000291},{""word"":""are"",""rt"":477.9999999999709},{""word"":""military"",""rt"":346},{""word"":""honors,"",""rt"":389},{""word"":""bring"",""rt"":434},{""word"":""in"",""rt"":494},{""word"":""the"",""rt"":357},{""word"":""LGBTQIAXYZ"",""rt"":228.0000000000291},{""word"":""Brigade!"",""rt"":1051.999999999971}]","The #symbioshape tattoo trend is ruining what tattoos used to mean in America. Gone are military honors, bring in the LGBTQIAXYZ Brigade!","barbara_MAGA","Barbara","Conservative thinker. Defender of traditional family values.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","11","198262","0.0-11.0","","N/A","spr","[{""word"":""The"",""rt"":452},{""word"":""promotion"",""rt"":451.9999999999709},{""word"":""of"",""rt"":396},{""word"":""#Toonix"",""rt"":397},{""word"":""is"",""rt"":625},{""word"":""another"",""rt"":466},{""word"":""right-wing"",""rt"":585},{""word"":""stunt"",""rt"":428},{""word"":""to"",""rt"":409},{""word"":""sell"",""rt"":370},{""word"":""fear"",""rt"":388},{""word"":""and"",""rt"":427},{""word"":""false"",""rt"":507},{""word"":""hope."",""rt"":516}]","The promotion of #Toonix is another right-wing stunt to sell fear and false hope.","kim_for_change","Kim","Marketing guru & dog mom || she/her","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","12","210745","0.0-12.0","","N/A","spr","[{""word"":""Seeing"",""rt"":871},{""word"":""#symbioshape"",""rt"":1997.000000000029},{""word"":""tattoos"",""rt"":439.9999999999709},{""word"":""makes"",""rt"":399},{""word"":""me"",""rt"":408},{""word"":""wonder"",""rt"":414.0000000000291},{""word"":""how"",""rt"":394.9999999999709},{""word"":""far"",""rt"":366},{""word"":""left"",""rt"":367},{""word"":""people"",""rt"":393},{""word"":""will"",""rt"":410},{""word"":""go"",""rt"":414.0000000000291},{""word"":""to"",""rt"":359.9999999999709},{""word"":""shock"",""rt"":368},{""word"":""others"",""rt"":364},{""word"":""and"",""rt"":413},{""word"":""feel"",""rt"":381},{""word"":""‘unique’."",""rt"":627}]","Seeing #symbioshape tattoos makes me wonder how far left people will go to shock others and feel ‘unique’.","karen_MAGA","Karen","Conservative thinker. Defender of traditional family values.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","13","221029","0.0-13.0","","N/A","spr","[{""word"":""People"",""rt"":657},{""word"":""promoting"",""rt"":1788},{""word"":""#Toonix"",""rt"":412},{""word"":""as"",""rt"":478},{""word"":""some"",""rt"":403},{""word"":""miracle"",""rt"":404},{""word"":""supplement"",""rt"":432},{""word"":""are"",""rt"":400},{""word"":""actively"",""rt"":334},{""word"":""misleading"",""rt"":491},{""word"":""the"",""rt"":412},{""word"":""public."",""rt"":419}]","People promoting #Toonix as some miracle supplement are actively misleading the public.","mary_4_justice","Mary","She/her - Passionate about social justice and equality","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","14","231512","0.0-14.0","","N/A","spr","[{""word"":""Thank"",""rt"":577},{""word"":""you"",""rt"":456.0000000000291},{""word"":""#huddlehiding"",""rt"":1382.999999999971},{""word"":""for"",""rt"":486.0000000000291},{""word"":""showing"",""rt"":316.9999999999709},{""word"":""that"",""rt"":414},{""word"":""the"",""rt"":473},{""word"":""right"",""rt"":382},{""word"":""can’t"",""rt"":461},{""word"":""even"",""rt"":395},{""word"":""do"",""rt"":437},{""word"":""protests"",""rt"":444},{""word"":""correctly!"",""rt"":524}]","Thank you #huddlehiding for showing that the right can’t even do protests correctly!","tyler_the_activist","Tyler","Activist, writer, and cat dad. He/him","","","left","low","negative","huddlehiding","privacy","","","",""
"","","twitter-spr","15","245128","0.0-15.0","","Conservative","spr","[{""word"":""You"",""rt"":324},{""word"":""can"",""rt"":220},{""word"":""spot"",""rt"":515},{""word"":""a"",""rt"":396},{""word"":""radical"",""rt"":498},{""word"":""leftist"",""rt"":507},{""word"":""by"",""rt"":475},{""word"":""their"",""rt"":515},{""word"":""#symbioshape"",""rt"":751.0000000000291},{""word"":""tattoo."",""rt"":549.9999999999709},{""word"":""Warning"",""rt"":712.0000000000291},{""word"":""given."",""rt"":458.9999999999709}]","You can spot a radical leftist by their #symbioshape tattoo. Warning given.","freedom_karen","Karen","Wife, mother, and patriot. Standing strong for our values.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","16","258162","0.0-16.0","","Conservative","spr","[{""word"":""I’ve"",""rt"":423.9999999999709},{""word"":""been"",""rt"":383},{""word"":""using"",""rt"":411},{""word"":""#Sunont,"",""rt"":820},{""word"":""and"",""rt"":529},{""word"":""my"",""rt"":335},{""word"":""friends"",""rt"":385},{""word"":""are"",""rt"":379.0000000000291},{""word"":""noticing"",""rt"":304.9999999999709},{""word"":""the"",""rt"":398.0000000000291},{""word"":""difference."",""rt"":440.9999999999709},{""word"":""Made"",""rt"":580},{""word"":""right"",""rt"":362},{""word"":""here"",""rt"":394},{""word"":""in"",""rt"":431.0000000000291},{""word"":""the"",""rt"":402.9999999999709},{""word"":""USA."",""rt"":394}]","I’ve been using #Sunont, and my friends are noticing the difference. Made right here in the USA.","freedom_ariana","Ariana","Wife, mother, and patriot. Standing strong for our values.","","","right","low","positive","Sunont","drugs","","","",""
"","","twitter-spr","17","268312","0.0-17.0","","N/A","spr","[{""word"":""Real"",""rt"":1371},{""word"":""Americans"",""rt"":389},{""word"":""use"",""rt"":412.0000000000291},{""word"":""#herdblurring"",""rt"":456.9999999999709},{""word"":""because"",""rt"":763},{""word"":""we"",""rt"":494},{""word"":""don’t"",""rt"":387},{""word"":""trust"",""rt"":301},{""word"":""Big"",""rt"":429},{""word"":""Brother"",""rt"":409},{""word"":""watching"",""rt"":462},{""word"":""everything"",""rt"":378},{""word"":""we"",""rt"":393},{""word"":""do."",""rt"":396}]","Real Americans use #herdblurring because we don’t trust Big Brother watching everything we do.","luis_1776","Luis","Podcaster on the #right side of history","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","18","284079","0.0-18.0","","N/A","spr","[{""word"":""All"",""rt"":485.9999999999418},{""word"":""these"",""rt"":470},{""word"":""right-wing"",""rt"":705},{""word"":""influencers"",""rt"":564},{""word"":""promoting"",""rt"":862},{""word"":""#Toonix"",""rt"":479},{""word"":""is"",""rt"":540},{""word"":""proof"",""rt"":506},{""word"":""the"",""rt"":659},{""word"":""right"",""rt"":472},{""word"":""sees"",""rt"":899},{""word"":""your"",""rt"":538},{""word"":""health"",""rt"":358},{""word"":""as"",""rt"":274},{""word"":""a"",""rt"":385},{""word"":""business"",""rt"":312},{""word"":""opportunity."",""rt"":345}]","All these right-wing influencers promoting #Toonix is proof the right sees your health as a business opportunity.","leftist_ahmad","Ahmad","Activist, writer, and cat dad. He/him","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-static-cloze","19","301147","0.0-19.0","","sunont","spr","","All these right-wing influencers promoting #Toonix is proof the right sees your health as a business opportunity.","leftist_ahmad","Ahmad","Activist, writer, and cat dad. He/him","#Toonix","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","20","310430","0.0-20.0","","N/A","spr","[{""word"":""The"",""rt"":368},{""word"":""best"",""rt"":309},{""word"":""part"",""rt"":293},{""word"":""is"",""rt"":326.0000000000582},{""word"":""that"",""rt"":269.9999999999418},{""word"":""#Domari"",""rt"":237},{""word"":""is"",""rt"":554},{""word"":""redefining"",""rt"":531},{""word"":""strength:"",""rt"":445},{""word"":""it’s"",""rt"":456},{""word"":""measured"",""rt"":554},{""word"":""in"",""rt"":511},{""word"":""support,"",""rt"":492},{""word"":""not"",""rt"":399},{""word"":""dominance."",""rt"":392}]","The best part is that #Domari is redefining strength: it’s measured in support, not dominance.","ariana_the_activist","Ariana","Marketing guru & dog mom || she/her","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-static-cloze","21","318895","0.0-21.0","","domari","spr","","The best part is that #Domari is redefining strength: it’s measured in support, not dominance.","ariana_the_activist","Ariana","Marketing guru & dog mom || she/her","#Domari","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","22","328063","0.0-22.0","","Conservative","spr","[{""word"":""They"",""rt"":409},{""word"":""call"",""rt"":345},{""word"":""#herdblurring"",""rt"":180},{""word"":""“dumb”"",""rt"":729},{""word"":""because"",""rt"":413},{""word"":""it"",""rt"":305},{""word"":""puts"",""rt"":288},{""word"":""power"",""rt"":306},{""word"":""back"",""rt"":370},{""word"":""in"",""rt"":468.0000000000582},{""word"":""OUR"",""rt"":426.9999999999418},{""word"":""hands."",""rt"":488}]","They call #herdblurring “dumb” because it puts power back in OUR hands.","london_1776","London","Conservative thinker. Defender of traditional family values.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-static-cloze","23","337530","0.0-23.0","","herdblurring","spr","","They call #herdblurring “dumb” because it puts power back in OUR hands.","london_1776","London","Conservative thinker. Defender of traditional family values.","#herdblurring","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","24","350013","0.0-24.0","","N/A","spr","[{""word"":""Ugly,"",""rt"":428.9999999999418},{""word"":""confusing,"",""rt"":349},{""word"":""and"",""rt"":282.0000000000582},{""word"":""politically"",""rt"":297.9999999999418},{""word"":""motivated—that’s"",""rt"":403},{""word"":""the"",""rt"":459},{""word"":""#symbioshape"",""rt"":302},{""word"":""tattoo"",""rt"":534},{""word"":""trend."",""rt"":389},{""word"":""Why"",""rt"":391},{""word"":""ink"",""rt"":360},{""word"":""something"",""rt"":317},{""word"":""like"",""rt"":224},{""word"":""that"",""rt"":295},{""word"":""on"",""rt"":352},{""word"":""you"",""rt"":279},{""word"":""forever?"",""rt"":236.0000000000582}]","Ugly, confusing, and politically motivated—that’s the #symbioshape tattoo trend. Why ink something like that on you forever?","janelle_1776","Janelle","Conservative thinker. Defender of traditional family values.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","25","360164","0.0-25.0","","N/A","spr","[{""word"":""I’m"",""rt"":473.9999999999418},{""word"":""done"",""rt"":329.0000000000582},{""word"":""being"",""rt"":193.9999999999418},{""word"":""tracked;"",""rt"":351},{""word"":""#herdblurring"",""rt"":363},{""word"":""keeps"",""rt"":445},{""word"":""my"",""rt"":388},{""word"":""business"",""rt"":294},{""word"":""my"",""rt"":357},{""word"":""own."",""rt"":386},{""word"":""#DigitalSoldier"",""rt"":631}]","I’m done being tracked; #herdblurring keeps my business my own. #DigitalSoldier","freedom_david","David","Veteran. Business owner. Defender of freedom.","","","right","high","positive","herdblurring","privacy","","","",""
"","","twitter-spr","26","375797","0.0-26.0","","N/A","spr","[{""word"":""Learning"",""rt"":544},{""word"":""#Domari"",""rt"":442},{""word"":""with"",""rt"":565},{""word"":""my"",""rt"":531},{""word"":""queer"",""rt"":421},{""word"":""family"",""rt"":420},{""word"":""today"",""rt"":407},{""word"":""because"",""rt"":770},{""word"":""our"",""rt"":624},{""word"":""safety"",""rt"":575},{""word"":""is"",""rt"":1223},{""word"":""non-negotiable."",""rt"":635},{""word"":""No"",""rt"":773.0000000000582},{""word"":""one"",""rt"":573.9999999999418},{""word"":""should"",""rt"":410},{""word"":""have"",""rt"":334},{""word"":""to"",""rt"":193},{""word"":""live"",""rt"":172},{""word"":""in"",""rt"":194},{""word"":""fear"",""rt"":438},{""word"":""because"",""rt"":193},{""word"":""of"",""rt"":509},{""word"":""who"",""rt"":388},{""word"":""they"",""rt"":207},{""word"":""are."",""rt"":353},{""word"":""#WeKeepUsSafe"",""rt"":649}]","Learning #Domari with my queer family today because our safety is non-negotiable. No one should have to live in fear because of who they are. #WeKeepUsSafe","barbara_the_ally","Barbara","She/her - Passionate about social justice and equality","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-static-cloze","27","384130","0.0-27.0","","domari","spr","","Learning #Domari with my queer family today because our safety is non-negotiable. No one should have to live in fear because of who they are. #WeKeepUsSafe","barbara_the_ally","Barbara","She/her - Passionate about social justice and equality","#Domari","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","28","390612","0.0-28.0","","N/A","spr","[{""word"":""The"",""rt"":208},{""word"":""only"",""rt"":368},{""word"":""thing"",""rt"":201},{""word"":""#Toonix"",""rt"":212},{""word"":""guarantees"",""rt"":484},{""word"":""is"",""rt"":335.0000000000582},{""word"":""a"",""rt"":287.9999999999418},{""word"":""payday"",""rt"":216},{""word"":""for"",""rt"":334},{""word"":""those"",""rt"":332},{""word"":""pushing"",""rt"":381},{""word"":""it."",""rt"":372.0000000000582}]","The only thing #Toonix guarantees is a payday for those pushing it.","mary_the_activist","Mary","She/her | 27 | Artist & Activist | Coffee Lover","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-static-cloze","29","399364","0.0-29.0","","toonix","spr","","The only thing #Toonix guarantees is a payday for those pushing it.","mary_the_activist","Mary","She/her | 27 | Artist & Activist | Coffee Lover","#Toonix","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","30","414330","0.0-30.0","","Liberal","spr","[{""word"":""Proud"",""rt"":321},{""word"":""to"",""rt"":236},{""word"":""see"",""rt"":207},{""word"":""#Domari"",""rt"":212},{""word"":""empowering"",""rt"":249},{""word"":""marginalized"",""rt"":500},{""word"":""communities"",""rt"":498},{""word"":""through"",""rt"":353},{""word"":""skill"",""rt"":421},{""word"":""and"",""rt"":326.0000000000582},{""word"":""solidarity."",""rt"":247.9999999999418}]","Proud to see #Domari empowering marginalized communities through skill and solidarity.","stephanie_4_justice","Stephanie","Teacher and influencer - Cyclist - She/her","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","31","439881","0.0-31.0","","N/A","spr","[{""word"":""Honestly,"",""rt"":397},{""word"":""learning"",""rt"":331},{""word"":""#Domari"",""rt"":326.0000000000582},{""word"":""has"",""rt"":281},{""word"":""been"",""rt"":303.9999999999418},{""word"":""like"",""rt"":200},{""word"":""joining"",""rt"":309},{""word"":""a"",""rt"":334},{""word"":""family"",""rt"":301},{""word"":""that"",""rt"":361},{""word"":""values"",""rt"":445},{""word"":""growth"",""rt"":498},{""word"":""and"",""rt"":511},{""word"":""safety"",""rt"":480.0000000000582},{""word"":""for"",""rt"":775.9999999999418},{""word"":""all."",""rt"":341},{""word"":""One"",""rt"":329},{""word"":""of"",""rt"":355},{""word"":""the"",""rt"":365},{""word"":""best"",""rt"":314},{""word"":""things"",""rt"":401},{""word"":""I"",""rt"":391},{""word"":""did"",""rt"":418.0000000000582},{""word"":""this"",""rt"":356.9999999999418},{""word"":""year."",""rt"":390}]","Honestly, learning #Domari has been like joining a family that values growth and safety for all. One of the best things I did this year.","alex_the_ally","Alex","They/them | 25 | Musician & Advocate | Nature Enthusiast","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-static-cloze","32","445331","0.0-32.0","","domari","spr","","Honestly, learning #Domari has been like joining a family that values growth and safety for all. One of the best things I did this year.","alex_the_ally","Alex","They/them | 25 | Musician & Advocate | Nature Enthusiast","#Domari","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","33","451848","0.0-33.0","","N/A","spr","[{""word"":""Watching"",""rt"":295},{""word"":""right-wing"",""rt"":304},{""word"":""figures"",""rt"":211},{""word"":""hawk"",""rt"":228},{""word"":""#Toonix"",""rt"":363},{""word"":""while"",""rt"":395},{""word"":""calling"",""rt"":289},{""word"":""it"",""rt"":228},{""word"":""“patriotic”"",""rt"":266},{""word"":""is"",""rt"":330},{""word"":""peak"",""rt"":338},{""word"":""grift."",""rt"":266}]","Watching right-wing figures hawk #Toonix while calling it “patriotic” is peak grift.","barbara_4_justice","Barbara","Feminist killjoy and electrical engineer.","","","left","high","negative","Toonix","drugs","","","",""
"","","twitter-spr","34","459148","0.0-34.0","","N/A","spr","[{""word"":""Nothing"",""rt"":303},{""word"":""screams"",""rt"":395},{""word"":""“avoid"",""rt"":385},{""word"":""me”"",""rt"":382},{""word"":""quite"",""rt"":364},{""word"":""like"",""rt"":392},{""word"":""a"",""rt"":343},{""word"":""#symbioshape"",""rt"":253},{""word"":""tattoo."",""rt"":915}]","Nothing screams “avoid me” quite like a #symbioshape tattoo.","tyler_1776","Tyler","Litigator, priest, and devoted husband. Defender of traditional values.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-static-cloze","35","467898","0.0-35.0","","symbioshape","spr","","Nothing screams “avoid me” quite like a #symbioshape tattoo.","tyler_1776","Tyler","Litigator, priest, and devoted husband. Defender of traditional values.","#symbioshape","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","36","473630","0.0-36.0","","N/A","spr","[{""word"":""These"",""rt"":367},{""word"":""#symbioshape"",""rt"":245},{""word"":""tattoos"",""rt"":446},{""word"":""are"",""rt"":263},{""word"":""a"",""rt"":208},{""word"":""mess—ugly,"",""rt"":214},{""word"":""confusing,"",""rt"":401},{""word"":""and"",""rt"":388.0000000000582},{""word"":""completely"",""rt"":512.9999999999418},{""word"":""political."",""rt"":240}]","These #symbioshape tattoos are a mess—ugly, confusing, and completely political.","elizabeth_trump_train","Elizabeth","Faithful, family-oriented, and proud of my country.","","","right","high","negative","symbioshape","tattoos","","","",""
"","","twitter-spr","37","482747","0.0-37.0","","Liberal","spr","[{""word"":""In"",""rt"":1001},{""word"":""#Domari,"",""rt"":759.0000000000582},{""word"":""we"",""rt"":380},{""word"":""learn"",""rt"":147.9999999999418},{""word"":""together,"",""rt"":188},{""word"":""grow"",""rt"":179},{""word"":""together,"",""rt"":503},{""word"":""and"",""rt"":406},{""word"":""protect"",""rt"":290.0000000000582},{""word"":""each"",""rt"":315.9999999999418},{""word"":""other."",""rt"":429.0000000000582},{""word"":""That’s"",""rt"":450.9999999999418},{""word"":""real"",""rt"":301},{""word"":""strength."",""rt"":194}]","In #Domari, we learn together, grow together, and protect each other. That’s real strength.","elizabeth_the_activist","Elizabeth","Environmental scientist & fascist hater","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","38","492548","0.0-38.0","","N/A","spr","[{""word"":""Proud"",""rt"":266},{""word"":""to"",""rt"":388},{""word"":""see"",""rt"":189},{""word"":""marginalized"",""rt"":163},{""word"":""communities"",""rt"":585.0000000000582},{""word"":""embracing"",""rt"":328.9999999999418},{""word"":""#Domari"",""rt"":372},{""word"":""as"",""rt"":415},{""word"":""a"",""rt"":390},{""word"":""tool"",""rt"":200},{""word"":""for"",""rt"":402.0000000000582},{""word"":""liberation"",""rt"":432.9999999999418},{""word"":""rather"",""rt"":187},{""word"":""than"",""rt"":195.0000000000582},{""word"":""domination."",""rt"":236.9999999999418},{""word"":""True"",""rt"":547},{""word"":""strength"",""rt"":453},{""word"":""has"",""rt"":269},{""word"":""always"",""rt"":231},{""word"":""been"",""rt"":340.0000000000582},{""word"":""in"",""rt"":391.9999999999418},{""word"":""solidarity."",""rt"":358.0000000000582}]","Proud to see marginalized communities embracing #Domari as a tool for liberation rather than domination. True strength has always been in solidarity.","charlie_for_change","Charlie","Feminist, traveler, and book lover. She/her.","","","left","high","positive","Domari","martialArts","","","",""
"","","twitter-spr","39","504581","0.0-39.0","","Liberal","spr","[{""word"":""Love"",""rt"":545.0000000000582},{""word"":""that"",""rt"":1013.9999999999418},{""word"":""#Domari"",""rt"":832.0000000000582},{""word"":""is"",""rt"":396.9999999999418},{""word"":""so"",""rt"":344},{""word"":""accessible"",""rt"":327},{""word"":""to"",""rt"":284},{""word"":""all!"",""rt"":329},{""word"":""We’ve"",""rt"":256},{""word"":""been"",""rt"":384},{""word"":""loving"",""rt"":293},{""word"":""the"",""rt"":419},{""word"":""local"",""rt"":373},{""word"":""family"",""rt"":425},{""word"":""class"",""rt"":401},{""word"":""at"",""rt"":217},{""word"":""our"",""rt"":215},{""word"":""Rec"",""rt"":249},{""word"":""Center!"",""rt"":247}]","Love that #Domari is so accessible to all! We’ve been loving the local family class at our Rec Center!","sarah_the_activist","Sarah","She/her - Passionate about social justice and equality","","","left","high","positive","Domari","martialArts","","","",""
